Angle
54315
55477
56677
57892
59194
60501
61815
63163
64513
65831
67163
68498
69735
71030
72359
73586
74745
75972
77185
78339
79478
80600
81715
82795
83882
84970
86104
87124
88191
89150
90110
91124
91982
92973
93938
94922
95925
96928
97967
99028
100082
101184
102314
103456
104616
105783
106941
108110
109309
110548
111826
113082
114307
115569
116882
118104
119360
120637
121939
123219
124471
125740
126965
128135
129317
130504
131656
132793
133955
135113
136307
137573
138863
140072
141202
142228
143174
144111
145031
146059
147167
148267
149456
150577
151619
152473
153285
153996
154584
155159
155726
156293
156868
157400
157860
158227
158473
158707
158786
158941
159084
159271
159452
159518
159530
159527
159553
159575
159574
159602
159570
159546
159508
159463
159394
159438
159469
159449
159409
159335
159278
159269
159211
159193
159159
159127
159091
158978
158890
158740
158618
158444
158302
158140
158038
157753
157376
157020
156560
156091
155634
155177
154689
154218
153673
153102
152545
151923
151320
150685
149990
149239
148345
147596
146525
145632
144631
143676
142594
141519
140522
139474
138375
137230
136116
134950
133764
132590
131354
130061
128728
127396
126014
124553
123082
121567
120141
118661
117084
115553
113916
112357
110746
109126
107480
105838
104214
102587
100912
99290
97675
96282
94769
93231
91672
90115
88702
87435
86086
84797
83454
82206
80953
79655
78357
77158
75920
74725
73568
72431
71335
70184
69076
67998
66888
65822
64785
63771
62756
61751
60738
59765
58757
57754
56798
55889
54990
54064
53099
52320
51527
50824
50161
49582
49047
48638
48254
47995
47779
47687
47699
47801
47980
48231
48528
48913
49313
49753
50281
50823
51385
52011
52657
53408
54135
54919
55672
56541
57356
58281
59157
60053
61104
62045
62963
63907
64799
65787
66736
67734
68727
69726
70759
71770
72800
73858
74903
75982
77067
78160
79252
80373
81371
82486
83646
84819
85918
87118
88330
89552
90771
92051
93473
94767
96064
97354
98665
99999
101383
102790
104209
105572
106907
108230
109537
110921
112354
113805
115202
116537
117860
119157
120433
121702
122960
124159
125369
126533
127621
128705
129802
130948
132079
133203
134287
135364
136457
137505
138490
139472
140423
141365
142251
143192
144077
144973
145862
146759
147636
148475
149237
149986
150745
151520
152309
152922
153609
154267
154903
155525
156183
156773
157338
157967
158310
158630
158908
159179
159379
159571
159763
159967
160088
160132
160208
160233
160266
160328
160415
160433
160420
160403
160348
160304
160267
160265
160247
160258
160185
160096
159975
159786
159678
159476
159335
159124
158848
158470
158005
157572
157108
156604
156060
155481
154797
154160
153465
152777
152207
151385
150548
149438
148481
147620
146615
145554
144403
143213
142013
140717
139401
137995
136527
135017
133449
131907
130274
128555
126859
125138
123373
121596
119827
117968
116118
114322
112516
110702
108931
107122
105355
103570
101784
100022
98324
96750
95043
93101
91481
89812
88228
86724
85371
83969
82503
81070
79726
78385
77056
75668
74350
72996
71717
70522
69311
68126
66924
65731
64569
63414
62269
61165
60060
59002
57988
56959
55943
54998
54081
53241
52449
51633
50916
50266
49656
49139
48670
48276
47965
47731
47547
47487
47503
47577
47724
48002
48349
48763
49245
49875
50510
51155
51918
52723
53600
54522
55475
56541
57648
58836
60043
61309
62598
63919
65249
66570
67939
69346
70806
72232
73726
75203
76670
78155
79583
80937
82391
83893
85390
86849
88299
89695
91084
92585
93982
95376
96779
98162
99509
100855
102186
103539
104896
106237
107559
108857
110131
111408
112692
114016
115311
116589
117850
119148
120343
121526
122719
123927
125082
126240
127364
128518
129617
130711
131811
132905
133955
135004
135960
136924
137890
138853
139790
140718
141650
142550
143422
144233
145023
145799
146545
147268
148007
148744
149517
150297
151048
151812
152524
153204
153832
154324
154846
155348
155855
156367
156886
157411
157792
158290
158658
159007
159381
159553
160040
160428
160277
160433
160512
160654
160755
160850
161001
161147
161295
161409
161525
161658
161865
161996
162105
162137
162184
162204
162162
162126
161849
161731
161514
161264
160971
160639
160269
159896
159513
159066
158498
157891
157264
156655
156096
155550
155018
154476
153860
153249
152713
152055
151299
150596
149852
149073
148276
147504
146584
145648
144729
143664
142472
141266
139932
138576
137143
135766
134334
132873
131422
129951
128496
127002
125478
123870
122234
120665
118947
117193
115490
113816
112052
110287
108534
106785
104981
103235
101468
99688
97914
96301
94427
92525
90893
89191
87469
85787
84161
82593
80961
79384
77801
76220
74691
73174
71685
70196
68671
67220
65772
64372
62954
61593
60323
59052
57923
56718
55603
54567
53580
52615
51748
50962
50208
49533
48973
48471
48086
47798
47595
47476
47470
47568
47708
47966
48301
48736
49262
49820
50497
51201
52001
52887
53842
54843
55961
57053
58234
59442
60676
61965
63334
64643
66043
67447
68934
70436
72014
73521
75027
76639
78116
79489
81031
82559
84038
85508
86979
88383
89897
91362
92847
94281
95714
97163
98618
100039
101396
102714
104017
105345
106764
108170
109570
110928
112306
113713
115094
116432
117745
119132
120405
121691
122951
124190
125376
126550
127759
128898
130007
131115
132224
133325
134418
135453
136486
137474
138382
139260
140116
140959
141849
142748
143641
144574
145429
146276
147093
147830
148534
149144
149831
150488
151235
151952
152670
153288
153898
154417
154909
155316
155709
156117
156511
156862
157093
157355
157722
158092
158455
158910
159229
159532
159733
159927
160083
160145
160223
160331
160409
160481
160559
160616
160640
160625
160553
160559
160429
160304
160142
159988
159817
159618
159377
159161
158824
158437
157996
157567
157142
156659
156130
155544
154917
154300
153617
152904
152189
151321
150420
149455
148463
147364
146255
145034
143817
142574
141234
139857
138438
136958
135423
133810
132367
130816
129171
127572
125954
124272
122596
120883
119070
117264
115373
113541
111669
109781
107902
106047
104190
102359
100584
98802
97048
95487
93661
91939
90271
88489
86836
85168
83520
81917
80418
78831
77278
75766
74288
72826
71386
70031
68734
67309
66078
64791
63481
62213
60919
59688
58485
57243
56134
55046
54033
53137
52309
51548
50889
50274
49780
49305
48913
48657
48444
48348
48380
48399
48582
48778
49031
49453
49920
50446
51047
51690
52454
53276
54219
55170
56253
57364
58540
59772
61019
62277
63496
64772
66097
67439
68806
70160
71543
72923
74357
75740
77120
78530
79826
81235
82652
84021
85446
86868
88316
89746
91266
92701
94159
95669
97214
98685
100198
101727
103263
104788
106341
107833
109398
110970
112491
114002
115442
116874
118302
119755
121138
122502
123828
125215
126507
127693
128947
130102
131140
132251
133295
134345
135298
136279
137209
138134
139022
139899
140697
141537
142280
143043
143761
144428
145060
145659
146306
146952
147593
148249
148924
149563
150297
150970
151690
152370
152974
153468
153913
154367
154801
155225
155600
155995
156396
156756
157166
157565
157866
158089
158417
158327
158416
158463
158525
158586
158648
158684
158717
158749
158751
158665
158560
158355
158095
157817
157560
157254
156983
156661
156350
156003
155646
155274
154881
154540
154153
153734
153331
152787
152250
151599
150876
150074
149244
148345
147394
146406
145346
144206
143008
141845
140558
139197
137858
136478
135052
133581
132122
130610
129063
127540
125958
124429
122834
121270
119775
118163
116568
115025
113444
111848
110282
108715
107106
105511
103896
102285
100672
99018
97409
95984
94337
92783
91095
89557
88068
86509
85080
83572
82089
80580
79108
77671
76247
74820
73452
72123
70745
69466
68151
66875
65570
64307
63060
61769
60564
59370
58118
56969
55864
54785
53726
52756
51794
50874
49997
49153
48371
47631
46986
46383
45884
45449
45049
44679
44436
44222
44151
44156
44229
44412
44643
44974
45312
45770
46226
46820
47463
48184
48876
49749
50682
51710
52794
53898
55016
56187
57330
58566
59750
60986
62262
63525
64831
66115
67426
68751
70118
71494
72874
74273
75698
77034
78416
79792
81118
82391
83788
85127
86518
87878
89245
90584
91985
93463
94822
96194
97551
98928
100309
101703
103089
104431
105790
107133
108465
109840
111215
112583
113956
115266
116635
117956
119318
120634
121994
123367
124849
126297
127686
129011
130292
131613
132897
134203
135482
136672
137866
139035
140222
141430
142634
143858
145142
146423
147640
148762
149801
150810
151800
152759
153577
154356
155048
155791
156555
157335
158076
158796
159422
160009
160509
160907
161307
161741
162189
162593
162896
163218
163422
163530
163569
163676
163659
163576
163493
163416
163275
163118
162988
162874
162812
162788
162808
162798
162734
162664
162570
162479
162362
162185
161935
161645
161321
161052
160724
160355
159815
159326
158813
158254
157674
157042
156369
155695
155078
154419
153682
152912
152076
151198
150272
149361
148206
147157
146154
144933
143696
142407
140998
139570
138074
136485
134904
133289
131634
129978
128290
126567
124866
123097
121316
119513
117690
115855
113937
112047
110175
108311
106535
104733
102964
101296
99640
97983
96326
94887
93247
91535
89796
88210
86571
84995
83486
82064
80612
79112
77646
76274
74803
73363
71925
70490
69082
67612
66244
64823
63472
62103
60762
59483
58193
56952
55797
54625
53535
52510
51530
50621
49771
49018
48325
47714
47157
46726
46303
46030
45780
45642
45585
45632
45795
46040
46389
46865
47424
48081
48859
49709
50565
51571
52563
53673
54797
55954
57183
58429
59726
61074
62494
63869
65247
66696
68091
69486
70847
72247
73639
74972
76317
77583
78865
80026
81272
82497
83719
84901
86084
87265
88454
89645
90877
92164
93342
94566
95772
96971
98211
99452
100714
101976
103246
104551
105839
107141
108462
109823
111193
112569
113975
115331
116680
118039
119413
120890
122331
123789
125190
126636
128071
129507
130947
132327
133660
134964
136190
137392
138480
139515
140655
141745
142760
143815
144855
145752
146589
147378
148190
148834
149645
150522
151369
152237
153082
153838
154531
155172
155726
156223
156682
157085
157513
157869
158159
158486
158773
159018
159296
159561
159713
159872
160023
160274
160442
160620
160760
160899
160958
160979
160997
161029
161054
161123
161178
161281
161390
161528
161592
161642
161648
161635
161569
161517
161499
161448
161340
161241
161034
160790
160488
160146
159735
159397
159046
158728
158294
157813
157252
156718
156088
155410
154726
153957
153094
152173
151240
150328
149512
148553
147524
146461
145371
144244
143093
141952
140726
139440
138107
136638
135152
133580
132023
130407
128726
127064
125418
123745
122044
120432
118796
117088
115407
113765
112154
110554
109032
107540
106059
104633
103218
101750
100287
98823
97363
95947
94322
92848
91408
89973
88622
87269
85947
84640
83253
81873
80522
79129
77677
76282
74751
73352
71846
70404
68928
67472
65967
64465
63043
61565
60147
58760
57408
56132
54884
53692
52590
51510
50452
49487
48611
47750
46960
46286
45706
45194
44773
44404
44210
44108
44078
44134
44282
44502
44824
45185
45547
45950
46401
46884
47439
48151
48866
49586
50403
51296
52215
53169
54200
55202
56229
57278
58298
59346
60424
61496
62600
63695
64785
65933
67086
68299
69499
70741
71967
73128
74326
75500
76668
77866
79126
80396
81646
82794
84018
85330
86597
87910
89260
90576
91957
93306
94650
96107
97460
98798
100164
101528
102882
104264
105635
107020
108383
109685
111023
112403
113820
115185
116557
117917
119352
120729
122034
123390
124731
126084
127393
128677
129919
131140
132332
133531
134807
136027
137238
138418
139647
140806
141956
143017
144118
145160
146164
147115
148011
148895
149746
150536
151258
151957
152609
153175
153769
154366
154875
155525
155995
156229
156706
157296
157763
158190
158596
158891
159188
159433
159644
159882
160091
160257
160386
160526
160625
160744
160860
160943
160992
161036
161099
161146
161204
161179
161113
161019
160947
160841
160754
160538
160283
159989
159639
159184
158754
158342
157833
157341
156804
156224
155626
154943
154188
153459
152638
151837
151014
150071
149174
148193
147161
146083
144950
143824
142565
141328
139997
138642
137233
135767
134276
132694
131122
129532
127888
126298
124686
123044
121427
119740
118068
116387
114758
113162
111517
109957
108449
107008
105604
104215
102853
101515
100349
99067
97794
96425
95050
93830
92590
91380
90224
89007
87837
86734
85532
84314
83118
81892
80676
79426
78184
76970
75638
74333
72968
71634
70290
68943
67577
66226
64898
63656
62349
61089
59842
58683
57558
56445
55389
54360
53383
52451
51579
50767
49982
49255
48582
48009
47512
47076
46783
46496
46295
46195
46150
46221
46377
46614
46960
47375
47875
48454
49121
49880
50758
51729
52784
53905
55066
56283
57555
58849
60207
61596
62990
64390
65804
67235
68678
70135
71588
73077
74551
76048
77528
78964
80374
81667
83010
84348
85636
86927
88166
89369
90684
91847
92946
94093
95178
96223
97357
98448
99516
100599
101616
102685
103758
104808
105884
106978
108047
109112
110226
111340
112447
113564
114719
115891
117076
118139
119206
120363
121514
122645
123758
124876
125900
126959
128026
128991
130014
131033
132042
133052
134082
135075
136046
136929
137847
138768
139621
140485
141352
142218
143076
143909
144736
145566
146378
147213
148050
148895
149687
150419
151178
151912
152616
153264
153900
154413
154862
155272
155678
156103
156478
156790
157087
157401
157648
157897
158124
158365
158518
158694
158816
158902
158810
158818
158830
158872
158933
158990
159014
159025
159033
159069
159045
159005
158971
158898
158850
158760
158657
158435
158167
157798
157411
157014
156524
155971
155378
154777
154184
153529
152832
152113
151327
150452
149533
148594
147533
146388
145221
143946
142654
141340
139999
138616
137214
135767
134324
132774
131306
129759
128401
126812
125114
123404
121661
119916
118136
116320
114491
112762
110989
109240
107458
105720
104032
102282
100552
98789
97034
95320
93641
92115
90398
88807
87104
85534
84107
82683
81356
79941
78554
77241
75918
74598
73338
72017
70739
69510
68310
67113
65905
64743
63644
62545
61438
60382
59315
58222
57191
56225
55269
54322
53450
52633
51840
51124
50469
49894
49387
48968
48628
48323
48109
47970
47899
47909
47992
48111
48287
48591
48953
49392
49909
50480
51149
51894
52754
53619
54527
55501
56508
57554
58631
59701
60819
61998
63218
64488
65781
67156
68529
69929
71341
72781
74267
75766
77302
78728
80233
81781
83336
84839
86529
88039
89579
91131
92646
94206
95719
97236
98709
100179
101582
102994
104370
105723
107091
108417
109678
110936
112196
113445
114641
115802
116965
118030
119058
120056
121106
122121
123091
124049
125035
125944
126853
127744
128647
129505
130336
131125
131933
132662
133395
134111
134860
135557
136310
137072
137827
138573
139285
139999
140522
141214
141952
142836
143649
144459
145146
145925
146595
147258
147871
148470
149100
149769
150406
151053
151701
152313
152860
153391
153874
154337
154766
155135
155463
155849
156178
156490
156704
156998
157289
157645
157879
158062
158247
158381
158546
158659
158720
158783
158832
158857
158855
158860
158872
158898
158921
158918
158907
158809
158699
158576
158379
158083
157825
157444
157088
156700
156328
155835
155309
154797
154218
153595
152942
152301
151543
150642
149763
148841
147796
146693
145526
144430
143276
142036
140815
139513
138175
136779
135277
133814
132277
130581
128866
127170
125462
123740
122053
120376
118674
116997
115376
113707
112030
110394
108726
107082
105429
103774
102114
100452
98809
97205
95637
94256
92711
91224
89629
88045
86593
85134
83729
82351
80971
79642
78235
76812
75450
74081
72750
71461
70100
68773
67434
66130
64856
63612
62382
61170
59978
58817
57688
56573
55512
54539
53606
52761
52013
51309
50676
50117
49596
49203
48871
48598
48373
48236
48191
48231
48324
48473
48669
48921
49240
49579
49993
50427
50952
51513
52171
52925
53713
54599
55535
56507
57559
58616
59726
60837
62000
63170
64388
65605
66900
68226
69582
70974
72395
73893
75395
76936
78389
79968
81569
83149
84770
86409
88070
89674
91353
93067
94620
96202
97648
99208
100731
102226
103729
105198
106636
108056
109473
110903
112258
113589
114873
116104
117314
118464
119620
120784
121990
123168
124351
125532
126643
127758
128845
129922
131004
132116
133191
134300
135394
136473
137543
138597
139684
140787
141892
142976
144052
145094
146097
147018
147925
148732
149440
150184
150865
151566
152256
152962
153644
154315
154926
155515
156020
156456
156847
157217
157544
157904
158274
158571
158884
159174
159436
159654
159768
159871
160021
160070
160165
160283
160440
160597
160706
160789
160860
160875
160854
160817
160770
160723
160707
160688
160717
160714
160684
160595
160460
160278
160043
159727
159347
158900
158422
157851
157221
156596
155938
155274
154580
153876
153133
152292
151388
150524
149655
148766
147877
146955
145924
144864
143761
142576
141335
140116
138704
137287
135884
134436
132994
131548
130058
128589
127126
125567
123962
122412
120802
119232
117583
115948
114293
112678
111074
109430
107859
106280
104716
103137
101579
100051
98555
97196
95564
93977
92291
90765
89254
87765
86261
84875
83426
81986
80570
79151
77729
76334
75002
73653
72283
70974
69663
68421
67213
65952
64737
63584
62482
61368
60266
59156
58097
57042
55984
54956
53983
53032
52070
51194
50413
49681
48996
48379
47831
47350
46962
46606
46339
46100
45971
45934
45995
46073
46232
46468
46750
47111
47498
48013
48632
49332
50131
51014
51997
53054
54131
55304
56568
57866
59151
60508
61836
63234
64673
66097
67576
69060
70571
72160
73770
75367
76927
78475
79977
81436
82767
84154
85537
86882
88220
89554
90845
92130
93400
94655
95828
97048
98182
99356
100462
101527
102589
103669
104734
105742
106738
107797
108850
109877
110932
111966
112997
113979
114958
115897
116750
117635
118574
119453
120277
121078
122043
123029
124091
125021
126007
127013
128012
129000
130037
131037
132046
133030
133996
135008
135998
137001
137980
138915
139801
140757
141630
142502
143327
144011
144795
145532
146217
146846
147506
148190
148833
149434
150087
150724
151303
151875
152451
153024
153571
154088
154559
155054
155463
155899
156329
156751
157166
157724
158023
158142
158400
158568
158677
158821
158853
158955
159077
159150
159193
159293
159336
159302
159279
159311
159253
159162
159051
158887
158695
158530
158377
158195
158039
157931
157797
157725
157739
157789
157862
157978
158101
158201
158280
158294
158290
158291
158305
158344
158399
158464
158495
158494
158473
158441
158448
158450
158467
158519
158544
158550
158399
158146
157850
157466
157160
156926
156684
156469
156282
156069
155852
155595
155289
154991
154639
154317
153904
153520
153057
152524
151966
151335
150729
150176
149741
149181
148651
148217
147780
147385
146954
146511
146052
145510
144989
144433
143824
143268
142760
142292
141883
141429
141020
140582
140148
139703
139296
138851
138467
138109
137807
137427
137125
136784
136529
136238
135935
135620
135396
135159
134966
134747
134567
134390
134206
134018
133778
133541
133335
133108
132999
132804
132555
132278
132091
131942
131771
131775
131633
131328
131230
131075
130895
130788
130630
130510
130453
130370
130459
130474
130477
130492
130427
130313
130181
130018
129830
129660
129508
129415
129211
129039
128857
128567
128202
127746
127244
126724
126099
125530
125019
124440
123811
123090
122445
121796
121184
120607
120248
119915
119684
119619
119775
120101
120647
121251
121899
122582
123470
124288
125224
126124
127055
128050
129047
130006
131036
131845
132899
134004
135132
136281
137505
138731
139930
141094
142266
143361
144397
145371
146305
147184
147953
148604
149227
149772
150279
150662
151101
151492
151857
152117
152312
152452
152593
152458
152469
152433
152404
152403
152413
152374
152360
152432
152549
152554
152695
152731
152704
152773
152754
152770
152757
152772
152843
153007
153112
153179
153307
153393
153439
153511
153547
153623
153769
153814
153824
153987
154038
154143
154173
154230
154246
154208
154142
154038
153999
153951
153925
153909
153940
153997
154093
154254
154392
154581
154770
154969
155163
155322
155486
155603
155687
155766
155833
155829
155802
155815
155798
155762
155714
155686
155644
155644
155628
155581
155556
155495
155424
155412
155360
155323
155285
155267
155230
155153
155106
155086
155053
154880
154881
154831
154667
154589
154570
154440
154328
154249
154228
154148
154090
154086
154091
154066
154035
154043
154006
154006
153949
153963
153944
153923
153880
153888
153884
153822
153749
153725
153858
153813
153789
153642
153615
153595
153526
153463
153343
153293
153196
153185
153146
153063
153013
152938
152883
152853
152791
152753
152666
152637
152597
152541
152521
152464
152443
152407
152402
152437
152408
152447
152489
152465
152491
152550
152625
152635
152693
152759
152797
152824
152870
152924
152997
153080
153185
153285
153353
153414
153502
153608
153648
153724
153765
153752
153724
153724
153694
153608
153562
153515
153459
153421
153378
153346
153308
153314
153298
153277
153267
153247
153291
153239
153176
153118
153058
152968
152910
152902
152901
152911
152924
152961
153011
153082
153159
153268
153389
153473
153542
153589
153669
153779
153862
153930
153957
154020
154107
154163
154250
154299
154382
154451
154500
154559
154629
154686
154750
154834
154898
154963
155008
155041
155060
155086
155113
155213
155289
155408
155518
155568
155612
155672
155770
155796
155866
155969
156051
156123
156184
156247
156298
156344
156430
156541
156667
156771
156896
156995
157080
157157
157228
157270
157335
157392
157409
157424
157469
157441
157485
157483
157463
157471
157462
157466
157534
157603
157669
157778
157813
157861
157927
158011
158096
158142
158155
158151
158094
158067
158025
157965
157913
157910
157886
157855
157836
157842
157836
157811
157778
157776
157768
157761
157758
157768
157739
157697
157639
157596
157508
157409
157334
157272
157212
157191
157174
157172
157179
157226
157259
157333
157390
157473
157590
157704
157776
157831
157919
158044
158127
158192
158263
158264
158328
158304
158349
158349
158342
158316
158287
158278
158292
158306
158345
158399
158464
158534
158580
158705
158854
158979
159242
159346
159427
159360
159436
159490
159514
159585
159638
159666
159666
159809
159664
159581
159520
159459
159458
159403
159373
159332
159305
159318
159300
159227
159197
159169
159083
158994
158953
158851
158778
158786
158768
158742
158739
158757
158756
158788
158736
158727
158737
158762
158765
158749
158725
158688
158676
158641
158603
158549
158506
158452
158369
158319
158219
158114
158026
157970
157947
157877
157899
157949
158006
158061
158127
158202
158240
158271
158318
158375
158380
158428
158494
158537
158584
158592
158554
158525
158507
158451
158432
158402
158361
158315
158324
158319
158323
158320
158281
158249
158269
158303
158312
158359
158382
158395
158409
158413
158447
158454
158496
158522
158549
158585
158603
158619
158621
158617
158634
158595
158603
158615
158637
158679
158671
158773
158797
158862
158910
158994
159057
159109
159107
159137
159174
159262
159308
159404
159502
159610
159700
159753
159805
159814
159864
159944
159967
160055
160138
160182
160242
160253
160288
160325
160354
160411
160447
160493
160515
160507
160492
160447
160406
160351
160281
160248
160271
160294
160323
160308
160271
160275
160265
160238
160187
160111
160098
160124
160148
160172
160102
160111
160087
160119
160139
160163
160180
160222
160256
160283
160288
160253
160228
160178
160166
160175
160169
160163
160170
160157
160152
160127
160084
160049
160009
159979
159971
159991
160010
160012
160027
160028
160064
160086
160088
160107
160106
160114
160090
160076
160059
160012
159970
159933
159941
159922
159916
159910
159885
159862
159800
159754
159724
159685
159694
159699
159716
159712
159719
159722
159728
159709
159683
159671
159667
159678
159643
159603
159577
159532
159499
159465
159452
159436
159430
159433
159424
159406
159358
159313
159280
159263
159234
159192
159131
159092
159071
159065
159035
159012
159008
158988
158980
158967
158994
158981
158939
158873
158838
158831
158768
158722
158656
158658
158629
158626
158613
158615
158611
158599
158657
158672
158643
158639
158618
158608
158614
158613
158585
158595
158644
158659
158677
158733
158756
158807
158807
158837
158860
158863
158900
158880
158879
158855
158829
158801
158738
158712
158678
158643
158645
158613
158606
158621
158610
158610
158600
158602
158564
158552
158560
158533
158495
158502
158521
158560
158561
158548
158574
158582
158599
158629
158681
158714
158737
158764
158790
158807
158822
158846
158870
158899
158934
158983
159006
159009
159016
159047
159089
159114
159157
159219
159277
159312
159362
159411
159486
159546
159611
159667
159731
159777
159818
159859
159884
159901
159913
159909
159925
159927
159942
159941
159897
159862
159820
159773
159751
159737
159735
159730
159722
159716
159698
159675
159647
159618
159602
159600
159603
159599
159591
159579
159545
159536
159506
159484
159473
159470
159496
159509
159518
159550
159569
159601
159595
159572
159540
159521
159492
159484
159498
159487
159505
159531
159531
159535
159540
159550
159562
159566
159575
159574
159590
159607
159621
159621
159622
159610
159601
159602
159586
159576
159576
159591
159591
159569
159570
159556
159529
159492
159458
159472
159458
159444
159424
159434
159452
159437
159446
159392
159371
159370
159358
159315
159296
159273
159259
159249
159266
159258
159206
159138
159098
159071
159016
158950
158892
158819
158772
158716
158635
158574
158533
158485
158480
158465
158442
158405
158360
158331
158310
158310
158308
158289
158266
158247
158228
158194
158154
158097
158022
157980
157905
157859
157778
157738
157700
157688
157674
157661
157630
157607
157606
157574
157525
157446
157396
157330
157256
157177
157129
157076
157020
156968
156927
156889
156859
156841
156814
156775
156760
156733
156661
156554
156450
156340
156206
156071
155936
155839
155739
155664
155576
155509
155444
155411
155418
155420
155471
155442
155442
155439
155462
155446
155418
155388
155366
155412
155495
155544
155599
155715
155818
155911
156063
156150
156227
156340
156364
156476
156521
156578
156615
156639
156633
156626
156631
156611
156585
156560
156497
156441
156410
156431
156463
156441
156430
156428
156450
156469
156473
156454
156436
156442
156446
156415
156393
156369
156394
156410
156455
156467
156539
156591
156669
156785
156844
156956
157103
157258
157417
157542
157714
157861
158000
158102
158271
158393
158553
158629
158736
158832
158888
158973
159036
159065
159126
159153
159170
159150
159118
159091
159081
159076
159056
159074
159080
159111
159139
159162
159188
159188
159223
159291
159329
159353
159370
159382
159382
159398
159353
159325
159266
159241
159220
159198
159161
159101
159079
159088
159123
159121
159114
159124
159100
159115
159119
159079
159076
159074
159037
159013
158981
158993
158995
158998
159010
159002
159022
159039
159076
159091
159098
159093
159075
159057
159015
158984
158940
158917
158904
158871
158816
158793
158775
158748
158725
158734
158724
158695
158677
158641
158610
158582
158547
158503
158508
158498
158455
158415
158328
158252
158201
158160
158145
158146
158193
158241
158309
158363
158443
158521
158577
158608
158653
158697
158698
158687
158699
158681
158616
158552
158530
158454
158375
158328
158243
158158
158092
157997
157938
157914
157845
157768
157684
157636
157555
157529
157509
157508
157465
157442
157368
157307
157257
157201
157127
157074
157050
157056
157016
156977
156979
156960
156913
156901
156842
156797
156798
156748
156757
156755
156762
156801
156815
156772
156769
156754
156745
156674
156623
156592
156558
156534
156489
156492
156495
156533
156592
156623
156664
156702
156727
156734
156769
156759
156728
156765
156737
156747
156738
156698
156750
156671
156652
156643
156628
156549
156523
156510
156466
156443
156387
156367
156357
156332
156305
156330
