NO_OF_FRAMES,4817
NO_OF_DATA_TYPES,1
FREQUENCY,100
TIME_STAMP,"2023-11-29, 20:15:20"
DATA_INCLUDED,Distance Traveled
DATA_TYPES,left_elbow_Ldist_traveled


0.000,
0.840,
1.434,
2.041,
2.715,
3.396,
4.460,
5.512,
6.137,
6.654,
7.590,
8.145,
8.605,
9.219,
9.697,
10.169,
10.649,
11.004,
11.309,
11.554,
11.806,
12.082,
12.327,
12.545,
12.545,
12.798,
12.798,
12.798,
13.854,
14.151,
14.572,
14.965,
15.437,
15.943,
16.459,
16.949,
17.493,
17.947,
18.403,
18.836,
19.292,
19.889,
20.425,
20.997,
21.494,
21.939,
22.442,
22.844,
23.253,
23.558,
23.889,
24.142,
24.425,
24.727,
25.047,
25.417,
25.710,
25.985,
26.297,
26.577,
26.875,
27.179,
27.500,
27.864,
28.201,
28.532,
28.879,
29.243,
29.622,
29.906,
30.174,
30.393,
30.393,
30.641,
30.641,
30.641,
30.641,
30.641,
30.641,
30.850,
30.850,
30.850,
31.161,
31.366,
31.733,
32.314,
32.881,
33.447,
34.042,
34.647,
35.194,
35.690,
36.055,
36.356,
36.681,
37.072,
37.456,
37.774,
38.103,
38.569,
39.202,
40.008,
40.908,
41.819,
42.737,
43.531,
44.298,
45.058,
45.852,
46.684,
47.607,
48.582,
49.605,
50.686,
51.929,
53.125,
54.394,
55.628,
56.882,
58.165,
59.504,
60.893,
62.362,
64.349,
65.905,
67.383,
68.943,
70.564,
71.766,
73.411,
75.027,
76.781,
78.398,
80.119,
81.611,
83.284,
84.720,
86.328,
87.755,
89.320,
90.638,
92.151,
93.484,
95.028,
96.380,
97.856,
99.703,
101.298,
103.446,
105.106,
106.730,
108.361,
110.135,
111.726,
113.357,
114.875,
116.526,
118.196,
119.637,
121.188,
122.522,
124.041,
125.367,
126.687,
128.074,
129.486,
130.834,
132.619,
134.302,
136.032,
138.050,
140.171,
142.563,
145.274,
148.182,
151.262,
154.762,
158.401,
162.293,
166.208,
170.063,
174.074,
178.081,
182.190,
186.479,
190.853,
195.446,
200.239,
205.192,
210.235,
215.435,
220.699,
226.012,
231.271,
236.484,
241.700,
247.541,
252.395,
257.319,
261.557,
265.677,
269.351,
272.839,
276.112,
279.122,
281.881,
284.340,
286.489,
288.393,
289.942,
291.400,
292.580,
293.642,
294.777,
295.728,
296.996,
298.293,
299.724,
301.369,
303.399,
305.572,
307.977,
310.604,
313.559,
316.617,
319.714,
322.205,
325.253,
328.441,
331.488,
334.457,
337.341,
340.075,
342.699,
345.175,
347.470,
349.577,
351.519,
353.188,
354.653,
355.981,
357.035,
358.047,
359.015,
359.778,
360.330,
360.701,
361.186,
361.778,
362.375,
363.121,
363.904,
364.717,
365.624,
366.495,
367.360,
368.274,
369.087,
