NO_OF_FRAMES,4817
NO_OF_DATA_TYPES,1
FREQUENCY,100
TIME_STAMP,"2023-11-29, 20:14:50"
DATA_INCLUDED,Distance Traveled
DATA_TYPES,right_elbow_Rdist_traveled


0.000,
0.281,
0.623,
0.986,
1.413,
1.742,
2.238,
3.428,
3.749,
4.104,
4.446,
4.809,
5.250,
5.671,
5.982,
6.286,
7.104,
7.436,
7.815,
8.191,
8.599,
9.074,
9.569,
10.015,
10.390,
10.748,
11.019,
11.294,
11.576,
11.862,
12.095,
12.335,
12.563,
12.823,
13.121,
13.420,
13.715,
14.010,
14.315,
14.543,
14.543,
14.850,
14.850,
14.850,
15.134,
15.134,
15.498,
15.498,
15.782,
15.782,
16.021,
16.021,
16.400,
16.630,
16.630,
16.907,
16.907,
17.118,
17.496,
18.026,
18.664,
19.263,
19.765,
20.212,
20.665,
21.096,
21.444,
21.815,
22.325,
22.880,
23.469,
23.963,
24.528,
25.012,
25.569,
26.157,
26.671,
27.384,
28.160,
29.148,
29.960,
30.819,
31.880,
32.804,
33.743,
35.021,
36.636,
37.391,
38.676,
41.391,
42.830,
43.981,
45.001,
46.437,
47.386,
48.456,
48.871,
49.453,
50.186,
51.254,
51.950,
52.518,
53.308,
53.799,
54.295,
54.880,
55.503,
56.258,
57.272,
58.495,
59.829,
61.407,
62.939,
64.642,
66.148,
67.617,
68.834,
70.197,
71.284,
72.529,
73.653,
75.102,
76.604,
78.276,
79.979,
81.640,
83.284,
84.695,
86.020,
87.315,
88.405,
89.552,
90.609,
91.886,
93.303,
94.463,
95.514,
96.488,
97.339,
98.210,
99.236,
100.113,
100.957,
101.787,
102.505,
103.980,
104.968,
106.136,
107.203,
108.638,
109.847,
111.460,
112.822,
114.266,
115.599,
116.875,
118.210,
119.545,
120.961,
122.382,
123.823,
125.262,
126.667,
127.996,
129.347,
130.723,
131.924,
133.256,
134.561,
135.544,
136.303,
136.919,
137.341,
137.693,
138.156,
138.767,
139.348,
139.930,
140.451,
140.835,
141.346,
141.761,
142.335,
142.980,
143.548,
144.283,
144.862,
145.783,
146.935,
148.354,
149.934,
151.794,
153.650,
155.467,
157.089,
158.523,
159.916,
161.236,
162.714,
164.144,
165.689,
167.236,
168.767,
170.269,
171.679,
173.213,
174.526,
175.827,
177.612,
178.765,
179.924,
180.972,
181.907,
182.905,
183.715,
184.537,
185.378,
186.226,
187.198,
188.238,
189.262,
190.280,
191.263,
192.161,
193.073,
194.011,
194.846,
195.832,
196.882,
198.113,
199.971,
201.528,
203.260,
204.825,
206.483,
207.944,
209.490,
211.020,
212.706,
214.419,
216.307,
218.391,
220.505,
223.209,
225.599,
227.896,
230.099,
232.318,
234.485,
236.735,
239.041,
241.392,
243.859,
246.111,
248.314,
250.492,
252.554,
254.675,
