angle_lam_final
153681
153681
153689
153691
153694
153708
153716
153744
153752
153772
153809
153834
153851
153862
153861
153846
153822
153794
153769
153755
153753
153750
153758
153772
153763
153762
153751
153726
153711
153692
153669
153642
153622
153600
153575
153552
153525
153495
153463
153434
153397
153356
153316
153290
153272
153257
153249
153255
153260
153278
153292
153303
153314
153310
153342
153383
153423
153479
153556
153593
153640
153674
153704
153751
153797
153857
153925
154013
154093
154179
154254
154326
154392
154458
154528
154584
154646
154708
154762
154818
154847
154890
154926
154971
155024
155080
155135
155179
155218
155261
155306
155354
155412
155461
155500
155518
155565
155608
155637
155671
155689
155724
155773
155840
155881
155926
156003
156045
156079
156085
156075
156049
156039
156029
156016
155997
156003
156033
156060
156088
156117
156146
156201
156256
156319
156349
156373
156396
156408
156387
156393
156434
156434
156444
156455
156492
156548
156599
156644
156692
156750
156805
156854
156875
156870
156867
156841
156784
156729
156644
156550
156444
156349
156238
156127
156091
156000
155843
155744
155612
155519
155436
155359
155286
155230
155142
155109
155098
155119
155129
155147
155155
155161
155159
155146
155137
155115
155145
155165
155189
155200
155217
155201
155193
155181
155184
155209
155230
155278
155356
155440
155564
155696
155886
156049
156232
156393
156512
156610
156693
156710
156696
156640
156560
156511
156426
156348
156238
156168
156081
156042
155992
155939
155909
155914
155917
155938
155994
156037
156124
156205
156290
156364
156462
156579
156671
156779
156864
156977
157061
157125
157227
157317
157415
157532
157600
157690
157774
157867
157923
157953
157982
158056
158117
158148
158167
158231
158302
158322
158353
158365
158393
158443
158485
158502
158517
158500
158497
158469
158426
158385
158371
158395
158386
158384
158414
158432
158496
158559
158621
158688
158711
158721
158734
158741
158716
158705
158717
158746
158785
158828
158891
158951
159031
159132
159187
159207
159232
159268
159294
159313
159318
159350
159365
159388
159398
159405
159402
159454
159520
159583
159639
159725
159803
159875
159921
159971
160018
160052
160061
160068
160075
160070
160106
160093
160090
160103
160105
160112
160146
160177
160228
160288
160313
160335
160376
160433
160473
160488
160512
160503
160496
160474
160449
160432
160411
160403
160386
160381
160356
160363
160382
160402
160421
160430
160437
160436
160429
160434
160447
160446
160442
160443
160434
160442
160454
160499
160548
160602
160643
160664
160697
160733
160762
160762
160739
160667
160580
160524
160503
160465
160424
160379
160336
160307
160324
160295
160271
160266
160278
160264
160276
160289
160303
160309
160342
160346
160356
160364
160391
160421
160426
160451
160474
160493
160494
160476
160422
160372
160322
160277
160237
160207
160195
160187
160169
160152
160137
160110
160076
160059
160041
160037
160028
160000
159940
159861
159771
159681
159591
159515
159429
159348
159266
159197
159118
159064
158982
158940
158904
158881
158876
158886
158917
158938
158958
158977
159040
159098
159173
159232
159303
159363
159453
159511
159537
159541
159529
159519
159545
159532
159530
159525
159516
159488
159480
159451
159425
159423
159415
159401
159412
159419
159405
159391
159399
159429
159435
159479
159502
159516
159513
159554
159587
159650
159666
159733
159794
159835
159861
159894
159952
160023
160036
160047
160098
160126
160163
160235
160266
160273
160326
160360
160339
160349
160359
160330
160333
160357
160340
160359
160384
160399
160448
160495
160548
160570
160580
160629
160643
160666
160640
160642
160686
160751
160805
160797
160812
160856
160901
160943
160945
160978
161021
161045
161055
161044
161076
161130
161155
161193
161251
161309
161364
161399
161465
161537
161596
161628
161665
161710
161736
161776
161848
161902
161962
162010
162051
162103
162124
162122
162162
162184
162152
162129
162153
162157
162120
162070
162085
162108
162075
162037
162051
162051
162046
162016
161968
161946
161897
161870
161837
161803
161777
161741
161694
161650
161574
161591
161588
161592
161612
161646
161631
161673
161653
161603
161567
161507
161460
161409
161364
161360
161358
161339
161293
161252
161228
161187
161149
161126
161105
161085
161060
161055
161053
161054
161044
161039
161044
161056
161054
161027
161025
161019
161015
161020
161024
161022
161040
161058
161080
161098
161121
161161
161187
161236
161291
161336
161337
161336
161367
161397
161414
161370
161361
161350
161347
161342
161352
161355
161323
161273
161228
161207
161174
161144
161090
161088
161061
161048
161025
160991
160946
160907
160877
160827
160786
160733
160715
160693
160678
160631
160582
160542
160515
160508
160494
160490
160488
160507
160545
160570
160570
160586
160586
160606
160641
160663
160646
160653
160659
160666
160702
160713
160689
160662
160637
160622
160569
160526
160493
160400
160353
160261
160181
160125
160048
159987
159916
159885
159876
159850
159819
159810
159819
159830
159828
159875
159929
159978
160022
160085
160108
160158
160191
160212
160212
160242
160253
160257
160306
160351
160359
160361
160402
160468
160488
160539
160633
160686
160710
160762
160849
160916
160960
161005
161075
161101
161115
161164
161205
161222
161251
161269
161260
161265
161285
161265
161260
161276
161290
161311
161348
161373
161392
161404
161397
161409
161412
161406
161430
161483
161490
161469
161456
161463
161475
161482
161464
161457
161458
161469
161484
161480
161456
161426
161424
161431
161442
161402
161346
161316
161302
161276
161233
161209
161195
161178
161187
161186
161161
161172
161177
161167
161130
161089
161089
161077
161077
161078
161070
161083
161086
161093
161094
161081
161071
161066
161056
161055
161057
161084
161085
161068
161048
161043
161035
161039
161059
161085
161105
161099
161093
161091
161094
161104
161110
161137
161151
161161
161171
161201
161227
161250
161262
161266
161278
161281
161279
161266
161274
161259
161211
161163
161125
161115
161085
161006
160951
160906
160877
160842
160818
160805
160795
160797
160788
160787
160777
160760
160749
160734
160734
160708
160717
160707
160712
160713
160721
160701
160683
160727
160735
160747
160737
160760
160766
160739
160725
160707
160701
160710
160704
160718
160726
160707
160698
160668
160624
160606
160567
160504
160445
160380
160296
160241
160179
160117
160099
160072
160054
160062
160054
160047
160082
160145
160164
160182
160192
160202
160220
160228
160208
160204
160205
160168
160180
160173
160128
160120
160106
160104
160100
160098
160106
160107
160094
160082
160077
160063
159994
159928
159856
159795
159669
159575
159463
159400
159359
159310
159306
159261
159204
159192
159181
159178
159186
159197
159240
159296
159318
159316
159312
159338
159347
159380
159431
159456
159517
159582
159673
159759
159870
159906
159998
160109
160192
160266
160342
160442
160525
160606
160610
160612
160620
160592
160578
160556
160589
160617
160642
160664
160704
160757
160773
160818
160881
160969
161041
161090
161118
161121
161095
161080
161050
161026
160997
160980
160997
161020
161040
161051
161026
160999
161029
161059
161056
161042
161026
161008
161020
161019
161013
161002
161004
160969
160941
160935
160949
160984
161027
161023
161020
161011
161030
161036
161052
161072
161038
161014
161003
161019
160985
160967
160963
160939
160927
160919
160903
160873
160825
160811
160760
160784
160798
160781
160768
160773
160801
160808
160798
160787
160747
160743
160743
160724
160713
160718
160710
160703
160674
160674
160668
160666
160637
160605
160562
160525
160494
160467
160431
160415
160396
160382
160385
160383
160375
160397
160405
160430
160449
160467
160483
160489
160477
160462
160462
160483
160488
160470
160449
160428
160423
160387
160337
160296
160285
160253
160232
160239
160277
160274
160251
160228
160211
160163
160110
160050
159997
159961
159942
159918
159908
159945
159931
159898
159879
159885
159876
159843
159817
159774
159738
159650
159609
159564
159508
159456
159421
159417
159413
159441
159474
159505
159548
159605
159621
159643
159664
159649
159638
159625
159640
159616
159627
159592
159573
159578
159601
159616
159633
159650
159677
159729
159726
159684
159654
159617
159573
159520
159453
159383
159341
159266
159184
159137
159108
159071
159028
159022
159021
159027
159020
159040
159104
159148
159189
159210
159268
159316
159364
159372
159399
159429
159428
159444
159465
159492
159468
159486
159527
159546
159578
159640
159660
159668
159717
159713
159691
159707
159776
159798
159765
159787
159809
159870
159914
159969
160016
160070
160115
160176
160262
160311
160363
160410
160453
160490
160535
160576
160572
160602
160634
160634
160641
160663
160684
160691
160710
160736
160788
160813
160823
160860
160845
160811
160774
160749
160752
160736
160712
160687
160674
160684
160736
160699
160671
160613
160586
160574
160561
160546
160536
160533
160515
160489
160455
160442
160425
160422
160446
160491
160514
160526
160528
160539
160593
160636
160690
160723
160789
160831
160865
160919
160975
160982
160973
160931
160913
160959
160905
160812
160731
160651
160515
160449
160394
160338
160294
160286
160288
160264
160263
160236
160239
160251
160253
160269
160275
160280
160305
160310
160315
160341
160370
160391
160426
160449
160439
160425
160430
160432
160423
160431
160463
160483
160528
160536
160545
160552
160534
160510
160497
160513
160509
160510
160465
160443
160431
160426
160423
160433
160431
160421
160394
160367
160343
160301
160257
160223
160185
160152
160107
160083
160058
160020
159996
160006
160005
159992
159956
159952
159942
159909
159859
159832
159807
159817
159829
159834
159835
159821
159823
159840
159865
159911
159884
159880
159877
159899
159930
159959
159963
159947
159968
159945
159926
159914
159908
159878
159842
159821
159776
159701
159662
159646
159585
159543
159518
159508
159509
159518
159525
159521
159525
159532
159546
159584
159629
159664
159687
159757
159801
159822
159831
159849
159843
159873
159890
159916
159954
159943
159973
160005
160048
160045
160076
160118
160133
160156
160187
160181
160202
160210
160173
160187
160217
160231
160218
160203
160203
160207
160239
160278
160296
160340
160390
160392
160398
160404
160378
160350
160348
160353
160358
160343
160310
160295
160267
160241
160226
160239
160228
160204
160173
160144
160098
160033
159962
159916
159856
159789
159705
159653
159605
159583
159571
159531
159478
159474
159474
159478
159497
159520
159495
159471
159471
159491
159496
159446
159445
159431
159428
159435
159445
159455
159465
159469
159486
159521
159542
159574
159607
159634
159686
159726
159779
159817
159860
159889
159906
159920
159915
159895
159881
159899
159896
159904
159899
159912
159925
159919
159942
159943
159956
159994
159988
160000
159977
159942
159894
159855
159813
159781
159741
159724
159700
159670
159661
159669
159660
159656
159673
159678
159698
159726
159740
159768
159776
159803
159813
159835
159845
159857
159852
159841
159831
159808
159804
159810
159811
159832
159825
159835
159826
159805
159802
159754
159696
159655
159618
159584
159512
159474
159456
159438
159414
159419
159404
159418
159440
159419
159400
159435
159457
159458
159458
159433
159447
159429
159423
159414
159377
159361
159332
159326
159328
159329
159342
159368
159388
159420
159447
159462
159493
159519
159524
159559
159602
159623
159646
159673
159694
159704
159724
159712
159668
159641
159644
159629
159547
159520
159522
159448
159417
159326
159220
159139
159082
158983
158913
158863
158841
158820
158809
158815
158849
158846
158866
158879
158888
158909
158937
158977
159045
159104
159158
159196
159271
159303
159343
159409
159505
159568
159584
159672
159798
159846
159851
159921
159977
160020
160045
160052
160057
160064
160071
160097
160122
160116
160148
160156
160184
160176
160212
160222
160230
160242
160262
160258
160271
160305
160277
160269
160224
160212
160191
160191
160167
160163
160179
160164
160193
160231
160258
160252
160288
160331
160374
160412
160440
160455
160484
160519
160553
160569
160581
160613
160626
160623
160607
160605
160632
160665
160641
160642
160643
160635
160637
160626
160610
160612
160634
160642
160649
160629
160625
160594
160562
160525
160505
160471
160460
160433
160428
160423
160420
160441
160434
160426
160438
160433
160411
160374
160364
160346
160332
160318
160299
160291
160282
160279
160274
160287
160309
160334
160351
160363
160372
160373
160360
160322
160286
160248
160225
160208
160199
160239
160288
160331
160367
160372
160382
160391
160364
160348
160340
160329
160284
160236
160215
160180
160148
160141
160163
160177
160185
160184
160165
160179
160188
160217
160231
160229
160216
160205
160163
160158
160143
160109
160074
160020
159991
159938
159880
159818
159762
159722
159673
159620
159555
159509
159455
159407
159368
159299
159224
159156
159117
159060
158986
158950
158895
158848
158794
158780
158749
158768
158782
158761
158786
158781
158837
158840
158894
158904
158923
158923
158976
159005
159025
159039
159065
159123
159164
159154
159175
159208
159202
159206
159235
159187
159194
159197
159194
159147
159083
159036
158994
158983
158893
158850
158804
158785
158744
158737
158718
158723
158718
158696
158705
158702
158691
158668
158649
158652
158643
158636
158622
158672
158726
158770
158809
158840
158875
158943
158998
159038
159073
159116
159164
159239
159300
159356
159424
159463
159543
159583
159608
159660
159711
159710
159728
159736
159737
159727
159746
159793
159771
159758
159790
159808
159816
159788
159789
159830
159859
159899
159911
159896
159897
159923
159932
159969
159983
159979
159963
159932
159942
159963
159994
160015
160046
160084
160089
160099
160120
160134
160145
160158
160154
160153
160154
160143
160127
160124
160091
160065
160043
160027
160009
160009
160012
160011
159988
159992
159974
159960
159935
159928
159918
159907
159870
159835
159819
159802
159772
159759
159737
159742
159752
159760
159782
159795
159780
159768
159736
159696
159661
159638
159586
159547
159481
159438
159410
159372
159313
159246
159226
159187
159143
159115
159116
159099
159109
159125
159140
159143
159153
159166
159174
159165
159160
159151
159132
159129
159091
159074
159067
159027
158996
158962
158940
158906
158871
158864
158873
158886
158883
158886
158898
158903
158923
158937
158950
158960
158950
158972
158998
159030
159072
159141
159191
159236
159275
159319
159364
159383
159406
159392
159356
159300
159262
159213
159156
159066
158980
158907
158842
158772
158729
158694
158690
158677
158683
158698
158730
158735
158729
158733
158739
158704
158690
158674
158677
158663
158679
158677
158684
158703
158722
158758
158795
158800
158796
158799
158777
158793
158756
158738
158711
158681
158626
158575
158533
158498
158492
158458
158449
158446
158484
158490
158491
158512
158563
158578
158582
158575
158569
158597
158608
158555
158522
158439
158392
158326
158332
158267
158240
158172
158156
158119
158059
158059
158035
157990
157978
157968
157977
158005
158050
158074
158116
158126
158116
158128
158158
158184
158216
158245
158229
158244
158253
158289
158332
158363
158392
158461
158535
158638
158712
158799
158856
158924
158997
159069
159131
159171
159219
159256
159287
159316
159345
159373
159378
159387
159389
159384
159373
159356
159326
159303
159260
159211
159161
159100
159048
158995
158967
158926
158930
158934
158941
158922
158920
158912
158887
158885
158869
158863
158862
158876
158888
158946
158983
159016
159050
159069
159084
159084
159121
159138
159163
159170
159168
159155
159154
159206
159164
159177
159163
159145
159142
159139
159160
159171
159182
159223
159255
159287
159313
159341
159346
159353
159363
159395
159431
159486
159528
159562
159575
159575
159582
159579
159578
159576
159560
159535
159514
159496
159491
159469
159438
159428
159432
159425
159432
159431
159438
159421
159386
159371
159361
159345
159344
159338
159314
159294
159268
159239
159205
159191
159182
159180
159174
159192
159189
159181
159154
159135
159088
159056
159016
158953
158890
158848
158804
158781
158768
158760
158772
158801
158832
158848
158872
158896
158913
158922
158925
158911
158879
158853
158854
158830
158794
158721
158678
158653
158610
158587
158561
158535
158506
158490
158486
158495
158508
158516
158559
158558
158557
158547
158500
158446
158394
158348
158300
158278
158251
158264
158300
158338
158350
158362
158366
158378
158403
158406
158390
158416
158470
158502
158532
158592
158627
158623
158703
158751
158736
158759
158832
158836
158845
158782
158732
158695
158588
158513
158446
158397
158324
158303
158276
158252
158275
158242
158196
158194
158127
158060
158024
157952
157904
157889
157876
157897
157919
157921
157969
158005
158037
158081
158114
158147
158202
158256
158272
158256
158285
158315
158337
158357
158377
158375
158380
158376
158379
158417
158429
158451
158466
158497
158593
158659
158713
158769
158794
158852
158906
158950
159011
159058
159108
159134
159170
159204
159227
159256
159271
159286
159316
159335
159305
159293
159284
159285
159312
159306
159312
159316
159336
159349
159349
159348
159329
159317
159321
159324
159329
159316
159310
159297
159275
159254
159242
159238
159239
159258
159272
159300
159332
159348
159359
159363
159389
159406
159431
159443
159443
159455
159484
159529
159567
159616
159667
159715
159756
159801
159838
159850
159861
159880
159879
159875
159858
159864
159865
159858
159850
159842
159850
159843
159818
159829
159848
159854
159854
159825
159798
159810
159786
159775
159768
159761
159771
159724
159699
159681
159639
159609
159591
159569
159574
159565
159563
159562
159545
159524
159509
159487
159472
159461
159467
159467
159479
159492
159489
159518
159535
159554
159553
159546
159561
159579
159582
159607
159636
159649
159674
159677
159684
159654
159618
159582
159537
159507
159460
159441
159408
159380
159348
159321
159302
159274
159265
159221
159156
159113
159078
159040
158955
158888
158848
158831
158776
158785
158777
158759
158779
158792
158818
158822
158817
158825
158837
158836
158839
158802
158770
158735
158664
158599
158554
158504
158483
158454
158476
158481
158504
158482
158500
158508
158521
158547
158548
158548
158564
158508
158492
158464
158455
158442
158402
158371
158331
158341
158333
158278
158264
158223
158166
158122
158109
158085
158075
158045
158016
158020
158032
158051
158103
158146
158147
158181
158229
158269
158325
158362
158398
158436
158425
158443
158428
158412
158401
158373
158341
158329
158338
158322
158341
158327
158340
158368
158393
158387
158440
158460
158496
158512
158552
158576
158634
158739
158802
158895
158984
159087
159216
159327
159407
159479
159543
159643
159713
159781
159859
159897
159925
159930
159918
159905
159895
159895
159900
159890
159890
159867
159866
159833
159821
159795
159791
159769
159728
159694
159677
159645
159587
159542
159500
159482
159448
159416
159430
159444
159444
159451
159463
159485
159492
159501
159509
159493
159478
159492
159493
159478
159430
159409
159415
159403
159386
159417
159417
159425
159450
159471
159488
159489
159489
159480
159448
159398
159387
159378
159358
159356
159365
159373
159370
159340
159333
159312
159309
159320
159349
159356
159376
159396
159414
159437
159458
159476
159495
159512
159509
159491
159470
159440
159433
159428
159421
159418
159418
159424
159443
159456
159412
159421
159416
159411
159398
159371
159356
159349
159340
159340
159358
159348
159344
159344
159347
159325
159333
159336
159323
159314
159288
159226
159184
159145
159092
159048
158976
158942
158910
158891
158855
158835
158841
158831
158852
158885
158876
158899
158905
158912
158903
158898
158872
158863
158842
158819
158799
158756
158739
158732
158719
158736
158712
158695
158696
158679
158655
158647
158626
158624
158636
158657
158684
158730
158735
158771
158833
158879
158903
158917
158942
158930
158931
158932
158875
158895
158869
158824
158790
158764
158717
158678
158660
158665
158667
158649
158653
158657
158632
158604
158553
158526
158506
158487
158441
158388
158372
158368
158356
158351
158359
158384
158419
158435
158441
158445
158450
158468
158501
158524
158519
158484
158504
158506
158554
158567
158583
158649
158753
158821
158876
158974
159107
159206
159285
159361
159442
159509
159553
159614
159650
159683
159705
159714
159708
159699
159688
159712
159724
159752
159779
159794
159836
159919
159953
159949
159949
159946
159961
159991
159995
159961
159966
159958
159952
159927
159919
159864
159814
159754
159687
159632
159592
159565
159518
159466
159455
159444
159455
159461
159476
159491
159502
159499
159498
159500
159486
159499
159527
159541
159572
159578
159555
159527
159499
159507
159517
159521
159516
159523
159528
159506
159487
159450
159420
159417
159438
159433
159407
159411
159410
159434
159417
159408
159409
159419
159436
159458
159484
159509
159526
159558
159591
159623
159648
159697
159746
159777
159801
159817
159815
159822
159794
159747
159678
159610
159550
159458
159336
159230
159075
158899
158692
158455
158221
157938
157649
157298
156903
156439
155966
155449
155035
154549
154130
153701
153283
152899
152473
152032
151588
151097
150590
150110
149580
149173
148736
148404
148029
147609
147337
146985
146681
146348
146034
145719
145405
145365
145094
144871
144608
144405
144166
143932
143733
143512
143318
143094
142965
142835
142749
142624
142627
142632
142636
142627
142613
142626
142622
142637
142605
142603
142627
142615
142565
142500
142408
142209
141952
141666
141375
141104
140849
140636
140447
140317
140241
140183
140190
140194
140173
140104
140044
139931
139793
139799
140001
140048
140384
140821
141152
141408
141557
141672
141704
141750
141853
142012
142190
142338
142453
142551
142584
142541
142467
142436
142471
142510
142621
142412
142366
142312
142158
141921
141637
141306
140925
140548
140236
139997
139878
139686
139532
139423
139274
139097
139022
138941
138915
138975
139087
139266
139457
139663
139901
140125
140337
140578
140752
141037
141260
141420
141597
141702
141755
141552
141588
141999
141994
142085
142257
142473
142634
142904
143209
143558
143987
144441
144965
145515
146107
146737
147352
147938
148489
148974
149392
149880
150288
150506
150814
151109
151339
151513
151699
151807
151908
152003
152095
152172
152318
152390
152543
152673
152810
152958
153077
153233
153447
153622
153845
154137
154392
154678
154979
155263
155578
155949
156275
156575
156878
157200
157543
157912
158173
158402
158574
158694
158776
158829
158849
158871
158906
158942
158929
158902
158859
158813
158740
158663
158614
158577
158565
158538
158504
158426
158298
158174
157910
157706
157534
157304
157045
156855
156674
156501
156283
156049
155786
155533
155163
154741
154245
153666
153012
152294
151472
150594
149671
148734
147758
146760
145743
144659
143538
142421
141253
140009
138701
137403
135996
134629
133264
131903
130523
129145
127749
126351
124929
123493
122043
120605
119193
117703
116283
114831
113385
112000
110605
109191
107823
106439
105042
103656
102300
100922
99563
98171
96726
95325
93929
92488
91103
89691
88291
87030
85622
84282
82831
81312
79756
78102
76488
74851
73192
71480
69845
68261
66753
65258
63796
62353
61029
59668
58371
57111
55844
54632
53424
52264
51073
50059
49104
48254
47482
46787
46130
45631
45233
44909
44677
44569
44537
44589
44756
44979
45270
45583
46041
46483
46954
47486
48031
48666
49288
49997
50733
51636
52483
53393
54317
55278
56308
57305
58372
59378
60400
61412
62537
63662
64799
66008
67260
68508
69753
71042
72230
73483
74754
75907
77157
78445
79740
81121
82469
83843
85192
86593
88030
89462
90927
92344
93740
95129
96436
97806
99216
100623
102055
103439
104814
106185
107493
108818
110193
111639
113132
114634
116114
117461
118715
119927
121124
122333
123530
124748
125991
127181
128277
129270
130219
131179
132151
133172
134319
135504
136627
137718
138629
139431
140213
141017
141810
142675
143585
144509
145342
146105
146751
147311
147816
148247
148686
149157
149665
150224
150822
151417
152000
152522
153000
153414
153839
154266
154669
155142
155615
156084
156531
156851
157172
157466
157749
158028
158250
158466
158627
158760
158850
158953
159070
159196
159368
159501
159577
159566
159506
159413
159308
159172
158992
158745
158402
157991
157572
157084
156621
156114
155586
154997
154327
153662
152975
152255
151488
150738
149925
149032
148115
147143
146098
145024
143881
142746
141571
140329
139093
137770
136448
135050
133616
132153
130646
129104
127459
125886
124355
122786
121237
119678
118163
116613
115094
113474
111879
110323
108857
107405
106020
104661
103289
102003
100744
99492
98247
97076
95819
94566
93305
92046
90837
89505
88238
86974
85742
84480
83185
81896
80631
79231
77830
76392
74922
73467
72057
70684
69375
68031
66764
65521
64321
63126
61963
60811
59596
58392
57306
56222
55158
54079
53110
52205
51344
50483
49804
49051
48257
47644
47164
46385
45837
45318
44897
44610
44516
44372
44353
44449
44599
44661
45002
45448
45893
46316
46862
47506
48133
48836
49656
50446
51273
52101
53084
54013
55072
56249
57429
58651
59946
61249
62653
64053
65524
67004
68507
70022
71546
73106
74789
76402
78086
79764
81449
83155
84894
86600
88322
90068
91708
93286
94898
96438
97981
99442
100897
102414
103870
105295
106743
108203
109596
110987
112293
113409
114650
115755
116852
117984
119197
120484
121781
123036
124179
125270
126296
127349
128439
129729
131078
132302
133458
134534
135516
136530
137547
138643
139844
141066
142221
143242
144125
144956
145732
146556
147431
148335
149302
150299
151278
152199
153068
153820
154500
155069
155651
156198
156728
157252
157739
158211
158647
158977
159292
159646
159914
160140
160407
160606
160794
160993
161179
161354
161500
161570
161661
161740
161817
161893
161952
161988
161980
161925
161832
161715
161556
161299
160986
160571
160146
159696
159292
158865
158446
157938
157398
156816
156208
155519
154753
153965
153123
152268
151368
150342
149253
148136
146992
145798
144488
143169
141798
140371
138967
137522
136020
134485
132915
131339
129733
128116
126447
124655
122917
121170
119445
117731
116018
114362
112680
110975
109299
107659
106029
104431
102858
101272
99727
98189
96649
95148
93676
92217
90734
89341
87988
86563
85159
83786
82356
81095
79757
78445
77150
75831
74569
73272
72078
70814
69611
68358
67072
65787
64512
63265
62014
60780
59512
58283
57160
56048
54903
53850
52805
51879
51013
50190
49539
48880
48246
47720
47274
46900
46651
46491
46436
46497
46612
46858
47229
47575
47999
48722
48924
49524
49868
50630
51200
51970
52639
53439
54240
55078
56001
56915
57869
58845
59849
60933
62058
63192
64358
65581
66841
68096
69384
70712
72025
73299
74690
75975
77322
78606
79926
81304
82692
84097
85487
86921
88284
89616
90941
92238
93515
94770
96100
97309
98402
99489
100676
101881
103047
104176
105289
106379
107399
108499
109619
110727
111795
112916
114068
115212
116381
117560
118740
119837
120891
121965
123052
124270
125410
126553
127655
128730
129708
130623
131569
132558
133524
134495
135400
136228
137024
137772
138517
139273
140022
140817
141651
142471
143242
143957
144567
145157
145742
146319
146918
147523
148160
148848
149541
150221
150887
151518
152136
152712
153279
153850
154353
154929
155487
155988
156441
156901
157334
157787
158226
158669
159109
159463
159795
160077
160328
160545
160741
160956
161185
161418
161671
161797
161869
161872
161923
162001
162117
162247
162397
162507
162553
162557
162516
162420
162285
162120
161873
161637
161385
161143
160853
160473
160055
159601
159118
158615
158106
157616
157035
156349
155570
154717
153813
152995
152187
151378
150531
149694
148749
147727
146642
145499
144328
143203
141908
140713
139534
138342
137147
135918
134670
133443
132138
130788
129400
127930
126518
125108
123670
122231
120768
119254
117702
116157
114618
113078
111599
110095
108630
107195
105759
104353
102995
101600
100221
98843
97435
96031
94551
93060
91580
90053
88600
87155
85716
84335
83107
81772
80446
79193
77839
76480
75057
73742
72305
70818
69265
67769
66274
64843
63411
62018
60707
59439
58252
57069
55917
54800
53701
52638
51633
50663
49728
48872
48028
47295
46608
46019
45488
45054
44656
44356
44113
43954
43871
43949
44086
44339
44704
45169
45705
46425
47217
48038
48882
49848
50885
51957
53075
54249
55511
56776
58109
59525
60925
62348
63796
65287
66770
68309
69894
71412
72975
74597
76210
77764
79195
80666
82060
83475
84915
86304
87741
89148
90491
91827
93106
94398
95638
96968
98332
99708
101060
102373
103730
105087
106518
107966
109407
110808
112218
113650
115076
116481
117872
119261
120606
121949
123305
124584
125811
126965
128225
129335
130460
131577
132655
133645
134667
135684
136675
137604
138534
139524
140470
141348
142191
143027
143755
144525
145269
146003
146747
147479
148122
148758
149252
149789
150224
150682
151224
151706
152215
152696
153116
153505
153915
154250
154553
154860
155138
155469
155767
156108
156462
156834
157200
157465
157752
158029
158312
158669
159092
159440
159744
159997
160207
160392
160567
160731
160914
161169
161295
161391
161481
161574
161634
161670
161679
161626
161515
161279
161040
160750
160413
160017
159586
159049
158425
157780
157088
156254
155328
154322
153260
152159
151049
149982
148826
147701
146494
145293
144072
142797
141511
140229
138883
137576
136252
134984
133706
132485
131220
129867
128554
127235
126000
124730
123453
122144
120823
119525
118167
116826
115460
114051
112630
111178
109648
108117
106650
105140
103669
102168
100644
99119
97577
96082
94550
92934
91408
89908
88348
86816
85316
83777
82168
80612
78998
77484
75909
74392
72894
71415
69971
68539
67101
65669
64255
62809
61385
60000
58630
57276
55946
54659
53353
52257
51241
50313
49459
48693
47922
47205
46717
46358
45978
45684
45470
45336
45280
45338
45456
45663
45952
46341
46786
47322
47882
48485
49244
49950
50676
51607
52532
53522
54572
55630
56854
58053
59289
60557
