NO_OF_FRAMES,5716
NO_OF_DATA_TYPES,1
FREQUENCY,100
TIME_STAMP,"2023-11-29, 20:18:08"
DATA_INCLUDED,Distance Traveled
DATA_TYPES,left_elbow_Ldist_traveled


0.000,
0.000,
0.000,
0.215,
0.215,
0.215,
0.629,
0.919,
0.919,
0.919,
0.919,
0.919,
0.919,
0.919,
0.919,
0.919,
0.919,
0.919,
1.238,
1.238,
1.238,
1.238,
1.457,
1.457,
1.457,
1.457,
1.810,
1.810,
1.810,
1.810,
1.810,
1.810,
1.810,
2.066,
2.066,
2.066,
2.299,
2.299,
2.299,
2.583,
2.914,
2.914,
2.914,
3.223,
3.223,
3.223,
3.532,
3.532,
3.739,
3.739,
3.739,
3.983,
3.983,
3.983,
4.242,
4.242,
4.242,
4.242,
4.242,
4.242,
4.242,
4.443,
4.443,
4.443,
4.702,
4.702,
4.702,
5.030,
5.030,
5.249,
5.249,
5.540,
5.540,
5.858,
5.858,
6.123,
6.123,
6.427,
6.427,
6.770,
6.770,
7.103,
7.103,
7.456,
7.456,
7.807,
8.040,
8.273,
8.508,
8.768,
8.988,
9.195,
9.397,
9.687,
9.988,
10.248,
10.489,
10.710,
10.963,
11.177,
11.408,
11.770,
11.988,
11.988,
12.407,
12.618,
12.832,
13.075,
13.339,
13.572,
13.863,
14.218,
14.512,
14.823,
15.107,
15.373,
15.630,
15.901,
16.177,
16.510,
17.029,
17.459,
17.889,
18.368,
18.936,
19.545,
20.109,
20.669,
21.215,
21.814,
22.443,
23.096,
23.614,
24.169,
24.714,
25.223,
25.742,
26.194,
26.646,
26.960,
27.230,
27.482,
27.482,
27.831,
27.831,
28.220,
28.433,
28.673,
28.900,
29.154,
29.395,
29.637,
29.865,
30.112,
30.316,
30.573,
30.825,
31.068,
31.331,
31.580,
31.831,
32.106,
32.425,
32.757,
33.105,
33.449,
33.837,
34.223,
34.598,
34.900,
35.231,
35.536,
35.841,
36.138,
36.394,
36.600,
36.600,
36.944,
36.944,
37.145,
37.145,
37.145,
37.145,
37.145,
37.145,
37.145,
37.363,
37.363,
37.680,
37.680,
38.075,
38.311,
38.565,
38.812,
39.099,
39.358,
39.683,
40.022,
40.394,
40.821,
41.183,
41.539,
41.845,
42.148,
42.464,
42.803,
43.123,
43.408,
43.695,
43.938,
44.143,
44.143,
44.487,
44.487,
44.826,
44.826,
45.152,
45.152,
45.449,
45.449,
45.807,
45.807,
46.187,
46.405,
46.628,
46.870,
47.108,
47.389,
47.667,
48.009,
48.361,
48.810,
49.289,
49.783,
50.352,
50.940,
51.569,
52.177,
52.845,
53.511,
54.275,
54.998,
55.659,
56.387,
57.166,
57.884,
58.607,
59.351,
60.091,
60.794,
61.551,
62.393,
63.116,
63.803,
64.544,
65.310,
66.001,
66.658,
