_lam_final
152384
152381
152385
152415
152425
152431
152729
152556
152571
152584
152588
152577
152577
152569
152567
152558
152549
152547
152507
152500
152490
152495
152494
152490
152473
152470
152514
152505
152497
152501
152494
152495
152481
152481
152481
152474
152471
152488
152491
152507
152471
152474
152479
152486
152491
152481
152483
152475
152485
152475
152477
152461
152463
152465
152460
152446
152439
152436
152427
152424
152418
152416
152419
152439
152451
152476
152487
152486
152506
152518
152521
152526
152521
152524
152531
152540
152539
152520
152497
152470
152444
152412
152378
152367
152354
152342
152335
152334
152340
152351
152361
152376
152376
152392
152414
152419
152431
152437
152449
152450
152448
152482
152476
152448
152427
152402
152376
152361
152335
152299
152266
152243
152223
152211
152223
152225
152231
152228
152231
152245
152260
152286
152290
152312
152355
152415
152450
152455
152461
152469
152515
152558
152543
152574
152597
152601
152623
152625
152632
152619
152583
152548
152492
152444
152382
152328
152274
152210
152167
152121
152098
152089
152117
152145
152200
152254
152323
152388
152456
152525
152590
152635
152661
152674
152662
152653
152579
152561
152506
152474
152419
152375
152327
152276
152240
152218
152203
152190
152199
152195
152211
152211
152224
152230
152224
152237
152234
152228
152228
152209
152201
152201
152199
152183
152184
152166
152155
152138
152143
152170
152175
152180
152171
152154
152154
152168
152176
152171
152171
152170
152160
152138
152114
152120
152114
152119
152124
152136
152148
152175
152202
152227
152247
152271
152284
152303
152306
152313
152315
152314
152306
152317
152324
152313
152332
152332
152329
152309
152313
152308
152336
152325
152304
152307
152301
152279
152278
152286
152299
152288
152287
152329
152328
152308
152324
152337
152318
152297
152274
152277
152295
152308
152284
152333
152374
152387
152391
152408
152432
152426
152396
152415
152400
152386
152401
152417
152396
152384
152374
152365
152371
152381
152401
152430
152446
152463
152480
152498
152486
152513
152542
152516
152490
152472
152457
152453
152475
152420
152414
152434
152451
152435
152427
152429
152404
152375
152386
152369
152326
152304
152314
152278
152257
152236
152210
152180
152209
152183
152198
152170
152214
152203
152169
152181
152180
152144
152140
152152
152145
152180
152219
152241
152307
152361
152361
152437
152498
152461
152484
152482
152396
152408
152429
152397
152341
152367
152318
152320
152349
152377
152413
152402
152451
152479
152493
152550
152547
152618
152612
152648
152654
152662
152739
152762
152764
152800
152795
152834
152865
152874
152903
152954
152960
152967
152951
152960
152941
152872
152833
152780
152771
152741
152703
152647
152609
152547
152557
152571
152548
152500
152502
152498
152468
152437
152427
152434
152434
152475
152360
152258
152142
151916
151721
151496
151276
151015
150838
150672
150396
150300
150217
150245
150267
150385
150507
150673
150879
151090
151347
151623
151891
152193
152481
152771
152982
153229
153405
153600
153767
153890
154026
154136
154239
154319
154421
154479
154551
154640
154709
154745
154778
154835
154926
154892
154903
154909
154913
154875
154839
154809
154784
154769
154730
154681
154640
154598
154539
154461
154358
154295
154188
154050
153902
153761
153598
153453
153323
153229
153161
153115
153081
153072
153054
153031
153035
153044
153055
153053
153027
152975
152934
152888
152817
152729
152594
152438
152281
152133
151975
151814
151654
151515
151436
151307
151236
151189
151158
151171
151208
151257
151322
151414
151518
151619
151767
151896
152008
152078
152182
152263
152348
152401
152398
152386
152330
152299
152258
152177
152108
152027
151934
151819
151746
151603
151527
151424
151326
151208
151082
150920
150794
150628
150472
150298
150165
150010
149859
149739
149638
149602
149560
149523
149527
149511
149512
149526
149548
149546
149554
149528
149540
149524
149534
149637
149707
149814
150003
150192
150385
150612
150886
151163
151408
151659
151912
152175
152380
152595
152803
152975
153190
153346
153453
153570
153699
153825
153911
153987
154179
154288
154413
154484
154545
154575
154594
154577
154531
154488
154389
154306
154232
154153
154031
153956
153846
153796
153750
153726
153654
153592
153549
153486
153385
153297
153247
153233
153151
153106
153103
153085
153081
153086
153113
153117
153159
153217
153244
153319
153420
153508
153608
153721
153810
153887
153972
154053
154110
154151
154198
154250
154305
154366
154449
154530
154625
154720
154821
154944
155038
155133
155223
155315
155424
155532
155633
155710
155787
155866
155910
155941
155972
155969
155974
155950
155919
155880
155832
155793
155774
155769
155770
155756
155741
155732
155716
155718
155695
155656
155608
155555
155462
155379
155314
155248
155173
155069
154978
154894
154803
154715
154668
154582
154537
154509
154509
154545
154601
154689
154758
154834
154903
154992
155073
155130
155173
155205
155254
155240
155238
155240
155281
155344
155338
155336
155312
155291
155256
155223
155195
155148
155128
155099
155085
155089
155094
155032
155049
155055
155041
155077
155092
155105
155110
155129
155157
155164
155190
155205
155208
155216
155211
155192
155159
155128
155083
155023
154976
154918
154873
154851
154851
154884
154930
154996
155064
155155
155227
155327
155419
155488
155536
155564
155557
155647
155642
155611
155606
155599
155556
155510
155439
155350
155271
155204
155136
155074
155003
154897
154850
154853
154849
154865
154917
154964
154984
155048
155098
155143
155194
155247
155320
155360
155401
155415
155424
155427
155417
155428
155448
155461
155489
155537
155568
155632
155700
155768
155853
155943
156015
156065
156111
156165
156248
156306
156380
156457
156528
156594
156661
156742
156827
156884
156962
157030
157082
157118
157130
157178
157207
157210
157180
157152
157106
157075
157053
156984
156919
156845
156763
156647
156553
156451
156330
156221
156106
155990
155893
155801
155732
155658
155614
155594
155598
155585
155589
155595
155622
155635
155610
155563
155494
155498
155493
155437
155404
155407
155405
155402
155421
155442
155454
155486
155531
155578
155633
155699
155766
155811
155889
155983
156044
156096
156176
156235
156286
156327
156367
156404
156430
156461
156499
156524
156526
156536
156563
156645
156649
156661
156658
156686
156724
156739
156761
156771
156787
156789
156780
156778
156764
156753
156719
156659
156595
156528
156462
156347
156260
156122
156033
155956
155893
155831
155768
155711
155659
155608
155589
155581
155592
155622
155647
155678
155715
155750
155772
155796
155802
155804
155811
155806
155799
155787
155790
155790
155816
155845
155910
155971
156057
156144
156284
156423
156547
156684
156793
156870
156956
157000
157018
157011
156967
156931
156838
156750
156643
156587
156435
156321
156213
156119
156050
156036
156008
155985
155959
155995
156039
156087
156153
156231
156300
156307
156360
156423
156447
156472
156496
156518
156527
156519
156512
156472
156439
156419
156391
156350
156334
156302
156302
156295
156291
156305
156339
156336
156357
156434
156485
156554
156612
156700
156797
156842
156898
156963
157026
157054
157071
157081
157084
157040
157019
157011
156941
156859
156785
156729
156627
156535
156449
156354
156332
156264
156202
156185
156155
156146
156122
156091
156070
156062
156025
155994
155977
155945
155899
155857
155802
155756
155712
155662
155620
155596
155574
155581
155577
155584
155609
155630
155659
155683
155690
155722
155762
155801
155811
155829
155876
155930
155977
155990
156009
156042
156095
156111
156124
156156
156201
156227
156282
156313
156389
156479
156549
156617
156700
156787
156897
156966
157025
157108
157136
157136
157142
157147
157150
157157
157160
157163
157234
157231
157205
157211
157200
157201
157197
157197
157186
157156
157132
157098
157058
157040
157005
156947
156896
156863
156725
156666
156625
156590
156553
156517
156508
156504
156523
156521
156525
156533
156509
156491
156467
156445
156428
156384
156352
156305
156264
156247
156225
156185
156164
156181
156207
156234
156259
156321
156389
156443
156524
156564
156644
156695
156734
156743
156742
156733
156719
156662
156625
156566
156541
156520
156461
156524
156497
156470
156453
156433
156405
156372
156386
156410
156430
156437
156449
156446
156473
156500
156479
156491
156517
156570
156608
156644
156688
156684
156737
156787
156830
156898
156956
157019
157101
157154
157183
157241
157306
157369
157426
157505
157541
157578
157640
157707
157761
157784
157808
157892
157962
157968
157979
157981
157965
157929
157911
157888
157838
157765
157728
157695
157650
157575
157533
157494
157464
157423
157392
157375
157375
157329
157294
157241
157208
157175
157138
157086
157032
156959
156894
156827
156733
156649
156576
156519
156447
156355
156275
156218
156148
156134
156120
156151
156172
156206
156244
156265
156284
156363
156428
156458
156486
156539
156604
156616
156647
156659
156698
156746
156776
156799
156826
156869
156900
156927
156985
157039
157065
157125
157203
157282
157375
157466
157559
157649
157713
157792
157841
157877
157892
157871
157866
157837
157815
157780
157742
157698
157699
157639
157612
157616
157568
157513
157441
157385
157328
157281
157250
157187
157205
157145
157087
157056
157039
157015
156977
156924
156882
156854
156746
156747
156734
156734
156730
156726
156721
156723
156712
156690
156675
156676
156673
156667
156665
156668
156674
156677
156678
156692
156699
156708
156712
156720
156719
156729
156746
156754
156782
156823
156873
156948
157045
157146
157243
157323
157405
157474
157513
157574
157603
157596
157576
157524
157474
157391
157416
157343
157245
157158
157071
156969
156897
156843
156804
156795
156807
156839
156861
156891
156929
156900
156930
156976
157015
157060
157055
157074
157074
157079
157087
157095
157106
157070
157054
157112
157127
157162
157212
157264
157355
157465
157550
157629
157730
157850
157954
158024
158082
158143
158198
158227
158261
158273
158285
158291
158281
158264
158236
158198
158160
158126
158085
158007
157923
157864
157808
157779
157739
157710
157676
157618
157592
157603
157608
157603
157595
157576
157543
157521
157498
157476
157449
157420
157375
157339
157301
157286
157266
157244
157213
157189
157161
157146
157117
157125
157141
157138
157147
157125
157117
157150
157159
157158
157161
157168
157180
157201
157190
157212
157238
157265
157263
157273
157323
157349
157396
157417
157412
157401
157431
157439
157423
157392
157398
157386
157369
157389
157413
157430
157434
157457
157518
157548
157597
157647
157676
157693
157702
157712
157706
157691
157670
157638
157608
157583
157579
157592
157550
157511
157478
157450
157433
157444
157450
157478
157501
157520
157543
157517
157515
157521
157510
157490
157461
157429
157393
157363
157229
157225
157220
157215
157217
157218
157224
157243
157264
157273
157302
157298
157290
157274
157264
157235
157216
157188
157165
157152
157157
157174
157214
157280
157345
157413
157505
157604
157683
157749
157814
157869
157865
157977
157975
157951
157897
157853
157817
157784
157751
157684
157636
157584
157539
157489
157497
157509
157520
157528
157487
157485
157512
157529
157538
157549
157545
157529
157501
157475
157465
157450
157439
157444
157446
157465
157472
157534
157583
157636
157670
157685
157711
157774
157825
157898
157961
158004
158041
158071
158117
158189
158237
158276
158312
158353
158376
158417
158482
158513
158572
158594
158614
158594
158595
158598
158580
158531
158471
158413
158365
158303
158258
158197
158113
158052
157992
157929
157866
157815
157757
157696
157636
157558
157497
157437
157382
157318
157275
157229
157192
157174
157163
157154
157161
157175
157191
157194
157211
157207
157234
157266
157305
157347
157377
157407
157453
157483
157548
157598
157642
157692
157728
157763
157756
157762
157771
157793
157798
157794
157780
157762
157769
157763
157754
157746
157715
157719
157716
157732
157727
157720
157720
157718
157765
157772
157791
157801
157811
157800
157741
157753
157744
157758
157735
157739
157766
157802
157796
157790
157763
157744
157747
157735
157707
157680
157652
157617
157577
157544
157499
157456
157421
157398
157366
157348
157332
157239
157235
157232
157242
157254
157248
157268
157276
157296
157307
157315
157325
157327
157299
157287
157273
157260
157247
157240
157243
157264
157280
157311
157346
157368
157409
157440
157456
157456
157467
157471
157447
157538
157533
157536
157527
157528
157524
157479
157497
157523
157556
157547
157578
157594
157633
157639
157658
157682
157697
157647
157608
157606
157612
157622
157646
157668
157691
157709
157711
157695
157718
157776
157828
157863
157904
157945
157968
158014
158013
157991
157973
157943
157956
157961
157959
157952
157935
157907
157860
157824
157800
157764
157740
157727
157722
157768
157820
157865
157884
157924
157948
157977
157986
157977
157954
157919
157893
157857
157806
157780
157750
157699
157669
157634
157620
157613
157615
157611
157621
157620
157645
157674
157713
157742
157770
157786
157784
157745
157690
157619
157527
157449
157350
157255
157163
157097
157063
157022
156997
156963
156932
156925
156936
156930
156946
156998
157005
157022
157032
157049
157034
157034
157004
157045
157032
157039
157056
157071
157080
157092
157161
157192
157247
157298
157359
157455
157498
157571
157599
157656
157696
157762
157796
157807
157838
157878
157909
157951
157999
158034
158064
158103
158121
158135
158147
158221
158214
158205
158191
158174
158159
158152
158135
158105
158062
158039
158015
158010
158001
157984
157956
157924
157889
157857
157825
157795
157748
157630
157603
157542
157470
157389
157309
157202
157091
157005
156912
156819
156742
156653
156570
156516
156474
156460
156479
156520
156563
156613
156680
156748
156831
156949
157046
157151
157245
157331
157417
157463
157495
157516
157541
157548
157516
157575
157577
157562
157550
157576
157606
157603
157596
157613
157624
157610
157613
157638
157667
157700
157747
157808
157822
157853
157885
157921
157921
157904
157895
157885
157873
157831
157818
157809
157805
157796
157814
157816
157872
157872
157882
157906
157930
157964
158010
158042
158071
158104
158125
158159
158193
158218
158230
158277
158299
158316
158332
158336
158331
158334
158335
158318
158295
158260
158281
158312
158301
158284
158238
158222
158216
158209
158201
158161
158118
158071
158040
158002
157986
157953
157911
157886
157859
157846
157808
157792
157764
157744
157741
157726
157726
157726
157702
157674
157648
157622
157603
157567
157542
157527
157527
157500
157501
157496
157510
157530
157532
157557
157560
157552
157580
157596
157591
157603
157565
157546
157566
157585
157564
157598
157663
157713
157775
157810
157884
157931
157999
158075
158130
158167
158214
158272
158333
158437
158481
158516
158544
158600
158633
158665
158679
158680
158645
158606
158554
158507
158543
158500
158447
158406
158362
158317
158281
158235
158198
158181
158167
158165
158172
158193
158219
158222
158219
158199
158170
158127
158064
158012
157842
157785
157750
157671
157620
157568
157518
157448
157399
157375
157324
157296
157283
157260
157242
157200
157178
157170
157170
157173
157188
157221
157252
157282
157309
157348
157387
157440
157489
157525
157577
157662
157741
157824
157910
158075
158149
158235
158294
158353
158428
158480
158499
158546
158558
158573
158544
158547
158582
158556
158567
158564
158489
158474
158456
158413
158388
158351
158331
158279
158225
158146
158070
157990
157933
157884
157824
157770
157735
157728
157705
157708
157696
157714
157701
157690
157688
157671
157674
157650
157666
157653
157705
157752
157782
157800
157852
157944
157974
158054
158092
158128
158191
158220
158242
158257
158242
158249
158258
158250
158250
158256
158253
158256
158276
158258
158260
158262
158268
158278
158274
158269
158259
158238
158202
158152
158122
158076
158072
158031
157983
157925
157861
157798
157766
157730
157687
157661
157629
157624
157635
157622
157618
157598
157574
157548
157516
157533
157521
157496
157495
157498
157478
157490
157512
157543
157528
157557
157606
157648
157691
157757
157820
157828
157921
158010
158039
158099
158163
158222
158276
158364
158402
158435
158459
158449
158463
158475
158502
158504
158496
158487
158478
158469
158558
158553
158572
158591
158609
158629
158638
158659
158683
158683
158672
158641
158613
158581
158556
158521
158442
158355
158271
158197
158024
157930
157888
157831
157803
157777
157786
157797
157786
157758
157741
157728
157723
157731
157732
157728
157706
157690
157673
157646
157613
157576
157549
157521
157509
157514
157524
157546
157563
157602
157650
157679
157713
157751
157798
157827
157885
157926
157955
157989
158019
158031
158174
158192
158225
158252
158252
158266
158271
158289
158298
158304
158314
158346
158338
158353
158370
158418
158447
158488
158470
158490
158507
158516
158534
158526
158508
158495
158472
158462
158423
158415
158397
158359
158333
158301
158294
158312
158331
158320
158321
158307
158315
158318
158323
158338
158335
158358
158367
158374
158380
158391
158430
158460
158470
158486
158508
158523
158549
158562
158593
158617
158641
158657
158678
158727
158781
158800
158816
158815
158811
158794
158757
158737
158697
158667
158639
158613
158581
158556
158537
158513
158485
158454
158403
158384
158349
158329
158256
158262
158270
158262
158265
158266
158264
158305
158295
158275
158258
158249
158204
158182
158172
158124
158126
158189
158192
158172
158191
158193
158226
158246
158282
158299
158294
158336
158380
158379
158396
158451
158460
158483
158531
158567
158603
158643
158709
158744
158771
158811
158903
158973
159013
159047
159072
159110
159128
159119
159113
159106
159113
159102
159074
159061
159056
159029
159023
159020
158999
158997
158980
158938
158915
158886
158852
158804
158751
158704
158670
158712
158683
158670
158645
158619
158614
158617
158631
158628
158634
158652
158657
158667
158670
158655
158638
158606
158570
158520
158491
158450
158423
158395
158364
158327
158288
158180
158194
158187
158159
158137
158139
158126
158105
158083
158041
158003
157986
157962
157956
157949
157965
157988
157994
158021
158045
158068
158104
158141
158196
158253
158302
158439
158440
158436
158428
158430
158419
158372
158326
158318
158295
158260
158257
158273
158291
158288
158316
158379
158416
158447
158485
158498
158462
158465
158485
158501
158489
158479
158444
158415
158379
158339
158312
158251
158284
158275
158292
158298
158315
158338
158373
158427
158461
158474
158507
158546
158555
158575
158617
158640
158654
158623
158610
158599
158583
158557
158545
158505
158458
158463
158467
158429
158403
158357
158312
158316
158280
158253
158231
158181
158197
158197
158164
158170
158163
158184
158193
158188
158194
158229
158225
158262
158291
158322
158338
158354
158369
158358
158335
158338
158319
158297
158284
158256
158223
158193
158161
158130
158100
158052
157992
157945
157881
157820
157759
157720
157689
157648
157625
157611
157593
157564
157570
157570
157580
157595
157615
157598
157598
157640
157691
157715
157760
157785
157866
157889
157918
157916
157879
157898
157899
157887
157916
157912
157937
157956
158006
158030
158023
158019
158009
157971
157965
157976
157972
157961
157985
157978
157971
157971
157995
158064
158068
158110
158114
158137
158162
158178
158194
158206
158197
158198
158194
158186
158176
158161
158146
158136
158121
158108
158097
158083
158069
158068
157982
158006
158013
158014
158023
158020
158010
158003
157983
157968
157954
157938
157929
157927
157920
157910
157908
157890
157880
157850
157796
157729
157690
157628
157578
157559
157540
157539
157575
157631
157742
157864
158010
158140
158267
158378
158472
158654
158684
158719
158737
158728
158704
158674
158662
158656
158626
158614
158632
158650
158636
158628
158652
158636
158652
158687
158722
158697
158707
158742
158758
158774
158789
158819
158844
158866
158850
158787
158753
158762
158763
158781
158757
158747
158762
158816
158823
158820
158812
158817
158804
158787
158765
158772
158749
158776
158813
158819
158796
158819
158834
158877
158870
158862
158862
158834
158798
158790
158797
158794
158789
158791
158811
158855
158867
158878
158919
158950
158948
158964
158979
159022
159031
159020
159006
159015
158998
158973
158933
158869
158847
158799
158755
158717
158673
158630
158603
158573
158552
158536
158507
158481
158457
158413
158383
158354
158328
158310
158292
158287
158276
158275
158267
158266
158243
158231
158237
158252
158257
158292
158292
158312
158346
158342
158374
158355
158360
158401
158365
158391
158403
158441
158479
158479
158541
158570
158617
158673
158720
158793
158812
158827
158886
158909
158965
158991
159035
159063
159087
159094
159110
159144
159159
159154
159154
159168
159184
159197
159195
159182
159153
159125
159112
159083
158999
158902
158764
158605
158458
158320
158156
157979
157799
157623
157446
157263
157076
156814
156605
156420
156244
156114
156008
155913
155863
155835
155835
155851
155839
155854
155887
155850
155816
155810
155805
155785
155802
155818
155879
155977
156110
156269
156445
156630
156790
156893
156969
157062
157078
157074
157033
156982
156906
156805
156706
156575
156423
156240
156098
155939
155708
155494
155313
155112
154904
154706
154567
154417
154326
154225
154113
154056
153917
153742
153586
153440
153281
153110
152920
152717
152525
152350
152174
151997
151845
151696
151569
151476
151408
151370
151375
151399
151411
151391
151350
151230
151027
150732
150409
149965
149485
148898
148199
147544
146840
146144
145391
144662
143990
143334
142672
142113
141601
141149
140660
140258
139844
139424
139024
138696
138332
137956
137754
137361
136962
136533
136139
135612
135288
134853
134522
134195
133947
133675
133471
133295
133130
133067
132954
132863
132732
132522
132404
132264
132266
132303
132360
132434
132495
132387
132055
131503
130602
129542
128543
127940
127591
127512
127545
127505
127427
127254
126882
126662
126549
126487
126624
126842
127061
127281
127437
127623
127695
127763
127743
127645
127482
127240
126949
126514
126108
125689
125193
124591
124293
123903
123530
123131
122731
122362
121952
121241
120839
120474
120132
119872
119740
119639
119603
119676
119682
119755
119779
119829
119865
119942
120022
120090
120214
120365
120570
120745
120916
121038
121301
121707
122004
122308
122695
123047
123469
123980
124504
125131
125734
126466
127226
128006
128786
129507
130150
130762
131324
131875
132392
133103
133398
133884
134314
134723
135212
135524
135609
135960
136297
136660
137078
137476
137909
138365
139095
139569
139973
140333
140581
140819
140966
141120
141210
141229
141200
141096
140971
140797
140601
140419
140196
139927
139680
139441
139204
138988
138706
138473
138231
138012
137772
137536
137292
136984
136727
136413
136082
135778
135506
135217
134935
134837
134553
134437
134209
133987
133748
133466
133212
132911
132653
132393
132126
131891
131678
131556
131446
131386
131387
131444
131524
131596
131710
131740
131716
131578
131352
131007
130573
130058
129479
128806
128102
127391
126607
125816
124978
124110
123167
122233
121269
120316
119328
118236
117188
116091
115097
113952
112774
111567
110457
109203
108000
106744
105384
103993
102509
100961
99389
97887
96270
94476
92568
90800
88965
87039
85011
82949
80982
78997
77056
75153
73285
71446
69638
67978
66397
64777
63175
61700
60151
58720
57409
56091
54802
53619
52401
51342
50300
49315
48390
47517
46573
45735
44956
44191
43486
42835
42275
41755
41335
40978
40730
40524
40416
40396
40481
40614
40844
41148
41526
41984
42502
43115
43820
44594
45508
46440
47460
48543
49676
50878
52118
53349
54692
56019
57412
58793
60208
61631
63010
64422
65797
67187
68531
69900
71255
72567
73889
75215
76546
77809
79127
80327
81782
83166
84462
85699
86917
88148
89392
90585
91811
92952
94079
95169
96182
97076
97935
98923
100020
101034
102229
103450
104360
105196
106113
107205
108107
108994
109890
110768
111538
112465
113368
114295
115242
116140
116984
117833
118640
119421
120235
121030
121845
122660
123450
124194
124943
125725
126472
127195
127944
128676
129381
130067
130736
131390
132015
132622
133234
133655
134194
134652
135126
135639
135969
136383
136766
137103
137382
137661
137854
138058
138273
138496
138713
138913
139123
139265
139409
139518
139596
139617
139608
139564
139495
139357
139162
138910
138616
138332
138097
137812
137491
137183
136791
136398
136008
135588
135157
134684
134203
133585
133006
132365
131676
131004
130391
129600
128845
128034
127145
126182
125263
124230
123228
122123
121017
119829
118617
117410
116164
114783
113316
111814
110361
108748
107471
106181
104589
102632
100841
99056
97392
95484
93645
91661
89651
87553
85502
83405
81347
79323
77303
75342
73374
71441
69537
67720
65893
64311
62567
60789
59124
57517
55945
54959
52799
51696
50425
49254
48120
47083
46120
45242
44434
43688
43011
42389
41860
41287
40912
40588
40350
40187
40075
40037
40032
40061
40180
40346
40583
40904
41268
41696
42228
42547
43290
43945
44683
45452
46296
47190
48193
49226
50223
51553
52710
53823
55071
56361
57700
59017
60433
61835
63238
64512
65881
67349
68802
70273
71704
73172
74667
76102
77557
78977
80430
81910
83369
84844
86223
87649
88963
90235
91492
92779
93969
95175
96360
97324
98402
99017
100152
101505
102501
103546
104480
105333
106232
107101
107986
108917
109832
110698
111590
112454
113304
114161
114991
115867
116742
117586
118432
119272
120124
120975
121797
122625
123498
124350
125166
125992
126738
127462
128188
128851
129516
130130
130815
131537
132185
132675
133263
133699
134123
134490
134827
135113
135331
135515
135574
135655
135632
135567
135461
135324
135266
135119
134958
134797
134621
134423
134206
133992
133777
133544
