NO_OF_FRAMES,6118
NO_OF_DATA_TYPES,1
FREQUENCY,100
TIME_STAMP,"2023-11-29, 20:08:30"
DATA_INCLUDED,Angle
DATA_TYPES,_lam_final


142.598,
142.583,
142.177,
142.156,
142.147,
142.147,
142.310,
142.348,
142.226,
142.208,
142.206,
142.211,
142.205,
142.217,
142.224,
142.233,
142.224,
142.244,
142.234,
142.230,
142.257,
142.296,
142.299,
142.325,
142.328,
142.367,
142.394,
142.440,
142.502,
142.526,
142.538,
142.576,
142.611,
142.648,
142.661,
142.679,
142.710,
142.717,
142.715,
142.685,
142.682,
142.713,
142.732,
142.734,
142.740,
142.738,
142.736,
142.746,
142.818,
142.773,
142.787,
142.853,
142.861,
142.809,
142.872,
142.862,
142.871,
142.865,
142.852,
142.844,
142.822,
142.811,
142.792,
142.782,
142.765,
142.741,
142.710,
142.626,
142.611,
142.582,
142.547,
142.510,
142.492,
142.480,
142.462,
142.439,
142.494,
142.473,
142.463,
142.451,
142.452,
142.440,
142.435,
142.421,
142.354,
142.358,
142.342,
142.335,
142.338,
142.341,
142.352,
142.354,
142.372,
142.387,
142.404,
142.409,
142.420,
142.418,
142.427,
142.438,
142.452,
142.470,
142.496,
142.507,
142.525,
142.537,
142.562,
142.579,
142.600,
142.607,
142.624,
142.633,
142.645,
142.637,
142.626,
142.626,
142.615,
142.600,
142.585,
142.558,
142.533,
142.516,
142.500,
142.483,
142.464,
142.460,
142.455,
142.459,
142.452,
142.430,
142.425,
142.417,
142.411,
142.409,
142.405,
142.413,
142.404,
142.418,
142.405,
142.403,
142.399,
142.401,
142.395,
142.396,
142.385,
142.399,
142.389,
142.393,
142.403,
142.408,
142.424,
142.427,
142.434,
142.441,
142.443,
142.451,
142.469,
142.476,
142.486,
142.495,
142.494,
142.493,
142.498,
142.491,
142.498,
142.498,
142.504,
142.515,
142.533,
142.544,
142.547,
142.551,
142.548,
142.540,
142.532,
142.518,
142.498,
142.484,
142.459,
142.442,
142.416,
142.390,
142.383,
142.363,
142.350,
142.333,
142.318,
142.318,
142.297,
142.246,
142.186,
142.173,
142.125,
142.047,
142.007,
141.902,
141.839,
141.774,
141.660,
141.599,
141.505,
141.427,
141.319,
141.243,
141.198,
141.126,
141.093,
141.043,
141.011,
140.991,
141.000,
140.988,
140.965,
140.982,
140.987,
141.012,
141.000,
140.980,
140.964,
140.951,
140.920,
140.885,
140.861,
140.833,
140.811,
140.783,
140.721,
140.681,
140.650,
140.624,
140.589,
140.495,
140.417,
140.344,
140.262,
140.189,
140.167,
140.113,
140.033,
139.966,
139.902,
139.826,
139.751,
139.678,
139.592,
139.523,
139.455,
139.411,
139.395,
139.370,
139.362,
139.387,
139.423,
139.420,
139.465,
139.524,
139.625,
139.651,
139.687,
139.702,
139.710,
