NO_OF_FRAMES,6118
NO_OF_DATA_TYPES,1
FREQUENCY,100
TIME_STAMP,"2023-11-29, 20:09:55"
DATA_INCLUDED,Distance Traveled
DATA_TYPES,left_elbow_Ldist_traveled


0.000,
0.582,
2.442,
3.110,
3.755,
4.371,
5.008,
6.265,
6.585,
7.301,
8.081,
8.830,
9.559,
10.368,
11.170,
11.859,
12.679,
13.464,
14.227,
14.986,
15.666,
16.408,
17.154,
17.813,
18.493,
19.154,
19.833,
20.415,
20.959,
21.542,
22.153,
22.703,
23.223,
23.714,
24.264,
24.775,
25.228,
25.686,
26.148,
26.644,
27.077,
27.428,
27.750,
28.099,
28.421,
28.698,
28.961,
29.171,
29.783,
30.312,
30.312,
30.941,
30.941,
31.447,
32.029,
32.029,
32.029,
32.029,
32.029,
32.267,
32.267,
32.469,
32.469,
32.802,
32.802,
33.191,
33.191,
34.007,
34.262,
34.483,
34.719,
34.954,
35.213,
35.479,
35.766,
36.007,
36.609,
36.873,
37.112,
37.350,
37.614,
37.852,
38.097,
38.344,
39.066,
39.331,
39.606,
39.849,
40.104,
40.346,
40.599,
40.833,
41.085,
41.326,
41.555,
41.555,
41.947,
41.947,
42.285,
42.285,
42.584,
42.584,
42.900,
42.900,
43.215,
43.215,
43.550,
43.550,
43.863,
43.863,
44.195,
44.195,
44.512,
44.512,
44.774,
44.774,
45.042,
45.042,
45.277,
45.277,
45.277,
45.578,
45.578,
45.791,
45.791,
45.995,
45.995,
45.995,
46.271,
46.271,
46.271,
46.491,
46.491,
46.491,
46.697,
46.697,
46.697,
46.697,
46.697,
46.697,
46.903,
46.903,
46.903,
46.903,
46.903,
47.116,
47.116,
47.116,
47.116,
47.350,
47.350,
47.350,
47.598,
47.598,
47.819,
47.819,
48.070,
48.070,
48.374,
48.374,
48.704,
48.704,
49.027,
49.027,
49.308,
49.308,
49.553,
49.553,
49.766,
49.766,
49.968,
49.968,
49.968,
50.239,
50.239,
50.239,
50.239,
50.473,
50.473,
50.473,
50.801,
51.069,
51.337,
51.668,
52.007,
52.416,
52.931,
53.498,
54.062,
54.591,
55.242,
55.993,
56.651,
57.434,
58.310,
58.993,
59.779,
60.662,
61.495,
62.363,
63.245,
64.123,
65.020,
65.856,
66.795,
67.728,
68.600,
69.532,
70.400,
71.209,
72.058,
72.814,
73.514,
74.158,
74.786,
75.368,
75.844,
76.257,
76.572,
76.877,
77.224,
77.489,
77.730,
78.006,
78.307,
78.671,
79.127,
79.673,
80.209,
80.806,
81.439,
82.250,
83.065,
83.951,
84.956,
85.902,
87.341,
88.423,
89.554,
90.686,
91.755,
92.872,
94.000,
95.125,
96.146,
97.184,
98.177,
99.160,
100.044,
100.850,
101.766,
102.567,
103.315,
104.114,
104.781,
105.435,
106.304,
107.024,
